scenario,episode_id,t_slot,t_time,agent_id,task_id
moderate,0,76,76.0,5,209
moderate,0,76,76.0,13,210
moderate,0,76,76.0,16,211
moderate,0,78,78.0,2,212
moderate,0,78,78.0,13,213
moderate,0,78,78.0,15,214
moderate,0,78,78.0,16,215
moderate,0,79,79.0,2,216
moderate,0,79,79.0,3,217
moderate,0,79,79.0,7,218
moderate,0,79,79.0,10,219
moderate,0,79,79.0,15,220
moderate,0,80,80.0,1,221
moderate,0,80,80.0,12,222
moderate,0,81,81.0,9,223
moderate,0,81,81.0,10,224
moderate,0,81,81.0,15,225
moderate,0,82,82.0,7,226
moderate,0,82,82.0,7,227
moderate,0,82,82.0,10,228
moderate,0,83,83.0,1,229
moderate,0,83,83.0,7,230
moderate,0,84,84.0,1,231
moderate,0,84,84.0,15,232
moderate,0,85,85.0,3,233
moderate,0,85,85.0,7,234
moderate,0,86,86.0,2,235
moderate,0,86,86.0,6,236
moderate,0,86,86.0,12,237
moderate,0,86,86.0,12,238
moderate,0,86,86.0,16,239
moderate,0,87,87.0,12,240
moderate,0,88,88.0,5,241
moderate,0,88,88.0,6,242
moderate,0,88,88.0,7,243
moderate,0,88,88.0,7,244
moderate,0,88,88.0,7,245
moderate,0,88,88.0,14,246
moderate,0,89,89.0,6,247
moderate,0,89,89.0,12,248
moderate,0,89,89.0,15,249
moderate,0,90,90.0,2,250
moderate,0,91,91.0,5,251
moderate,0,91,91.0,12,252
moderate,0,91,91.0,17,253
moderate,0,92,92.0,7,254
moderate,0,92,92.0,14,255
moderate,0,92,92.0,15,256
moderate,0,94,94.0,7,257
moderate,0,94,94.0,13,258
moderate,0,95,95.0,2,259
moderate,0,95,95.0,5,260
moderate,0,95,95.0,6,261
moderate,0,96,96.0,1,262
moderate,0,98,98.0,9,263
moderate,0,99,99.0,1,264
moderate,0,99,99.0,6,265
moderate,0,99,99.0,12,266
moderate,0,100,100.0,0,267
moderate,0,100,100.0,6,268
moderate,0,100,100.0,7,269
moderate,0,100,100.0,8,270
moderate,0,100,100.0,10,271
moderate,0,100,100.0,15,272
moderate,0,101,101.0,15,273
moderate,0,101,101.0,17,274
moderate,0,102,102.0,3,275
moderate,0,102,102.0,4,276
moderate,0,102,102.0,12,277
moderate,0,103,103.0,2,278
moderate,0,103,103.0,8,279
moderate,0,104,104.0,10,280
moderate,0,105,105.0,12,281
moderate,0,105,105.0,12,282
moderate,0,106,106.0,1,283
moderate,0,106,106.0,3,284
moderate,0,106,106.0,16,285
moderate,0,107,107.0,8,286
moderate,0,107,107.0,12,287
moderate,0,107,107.0,15,288
moderate,0,108,108.0,13,289
moderate,0,109,109.0,0,290
moderate,0,110,110.0,2,291
moderate,0,110,110.0,14,292
moderate,0,111,111.0,13,293
moderate,0,112,112.0,1,294
moderate,0,112,112.0,3,295
moderate,0,112,112.0,7,296
moderate,0,112,112.0,7,297
moderate,0,112,112.0,10,298
moderate,0,112,112.0,13,299
moderate,0,113,113.0,7,300
moderate,0,113,113.0,13,301
moderate,0,114,114.0,3,302
moderate,0,114,114.0,3,303
moderate,0,114,114.0,6,304
moderate,0,114,114.0,6,305
moderate,0,114,114.0,16,306
moderate,0,115,115.0,7,307
moderate,0,118,118.0,1,308
moderate,0,118,118.0,6,309
moderate,0,118,118.0,15,310
moderate,0,119,119.0,2,311
moderate,0,119,119.0,8,312
moderate,0,119,119.0,13,313
moderate,0,120,120.0,1,314
moderate,0,120,120.0,6,315
moderate,0,120,120.0,12,316
moderate,0,121,121.0,0,317
moderate,0,122,122.0,13,318
moderate,0,122,122.0,15,319
moderate,0,123,123.0,16,320
moderate,0,124,124.0,0,321
moderate,0,124,124.0,3,322
moderate,0,124,124.0,6,323
moderate,0,124,124.0,9,324
moderate,0,124,124.0,9,325
moderate,0,124,124.0,12,326
moderate,0,125,125.0,12,327
moderate,0,125,125.0,13,328
moderate,0,125,125.0,14,329
moderate,0,126,126.0,13,330
moderate,0,126,126.0,17,331
moderate,0,127,127.0,9,332
moderate,0,128,128.0,12,333
moderate,0,129,129.0,0,334
moderate,0,129,129.0,2,335
moderate,0,129,129.0,2,336
moderate,0,129,129.0,7,337
moderate,0,129,129.0,12,338
moderate,0,129,129.0,15,339
moderate,0,130,130.0,0,340
moderate,0,130,130.0,6,341
moderate,0,130,130.0,7,342
moderate,0,130,130.0,7,343
moderate,0,130,130.0,8,344
moderate,0,131,131.0,3,345
moderate,0,131,131.0,6,346
moderate,0,131,131.0,6,347
moderate,0,131,131.0,9,348
moderate,0,132,132.0,6,349
moderate,0,134,134.0,3,350
moderate,0,134,134.0,5,351
moderate,0,134,134.0,6,352
moderate,0,134,134.0,9,353
moderate,0,135,135.0,7,354
moderate,0,135,135.0,9,355
moderate,0,137,137.0,15,356
moderate,0,137,137.0,16,357
moderate,0,138,138.0,11,358
moderate,0,138,138.0,13,359
moderate,0,138,138.0,15,360
moderate,0,138,138.0,17,361
moderate,0,139,139.0,13,362
moderate,0,139,139.0,16,363
moderate,0,140,140.0,2,364
moderate,0,140,140.0,6,365
moderate,0,140,140.0,7,366
moderate,0,140,140.0,7,367
moderate,0,140,140.0,10,368
moderate,0,140,140.0,12,369
moderate,0,141,141.0,3,370
moderate,0,141,141.0,14,371
moderate,0,142,142.0,12,372
moderate,0,142,142.0,13,373
moderate,0,142,142.0,15,374
moderate,0,144,144.0,6,375
moderate,0,144,144.0,12,376
moderate,0,144,144.0,15,377
moderate,0,144,144.0,16,378
moderate,0,145,145.0,5,379
moderate,0,145,145.0,17,380
moderate,0,146,146.0,12,381
moderate,0,147,147.0,3,382
moderate,0,147,147.0,6,383
moderate,0,147,147.0,17,384
moderate,0,148,148.0,0,385
moderate,0,148,148.0,10,386
moderate,0,148,148.0,13,387
moderate,0,149,149.0,3,388
moderate,0,149,149.0,6,389
moderate,0,149,149.0,12,390
moderate,0,149,149.0,15,391
moderate,0,150,150.0,2,392
moderate,0,150,150.0,7,393
moderate,0,150,150.0,12,394
moderate,0,151,151.0,5,395
moderate,0,151,151.0,7,396
moderate,0,151,151.0,9,397
moderate,0,151,151.0,11,398
moderate,0,151,151.0,16,399
moderate,0,152,152.0,0,400
moderate,0,152,152.0,5,401
moderate,0,152,152.0,14,402
moderate,0,153,153.0,1,403
moderate,0,153,153.0,12,404
moderate,0,153,153.0,14,405
moderate,0,153,153.0,16,406
moderate,0,154,154.0,1,407
moderate,0,154,154.0,8,408
moderate,0,156,156.0,2,409
moderate,0,156,156.0,16,410
moderate,0,157,157.0,2,411
moderate,0,157,157.0,8,412
moderate,0,157,157.0,12,413
moderate,0,157,157.0,14,414
moderate,0,157,157.0,15,415
moderate,0,158,158.0,3,416
moderate,0,158,158.0,6,417
moderate,0,158,158.0,6,418
moderate,0,158,158.0,12,419
moderate,0,159,159.0,7,420
moderate,0,159,159.0,12,421
moderate,0,160,160.0,3,422
moderate,0,160,160.0,5,423
moderate,0,160,160.0,6,424
moderate,0,160,160.0,12,425
moderate,0,161,161.0,7,426
moderate,0,161,161.0,14,427
moderate,0,163,163.0,2,428
moderate,0,163,163.0,6,429
moderate,0,164,164.0,4,430
moderate,0,164,164.0,5,431
moderate,0,165,165.0,9,432
moderate,0,165,165.0,14,433
moderate,0,166,166.0,5,434
moderate,0,166,166.0,9,435
moderate,0,166,166.0,14,436
moderate,0,168,168.0,1,437
moderate,0,170,170.0,13,438
moderate,0,171,171.0,13,439
moderate,0,172,172.0,3,440
moderate,0,172,172.0,3,441
moderate,0,172,172.0,6,442
moderate,0,172,172.0,6,443
moderate,0,172,172.0,12,444
moderate,0,172,172.0,16,445
moderate,0,173,173.0,2,446
moderate,0,173,173.0,2,447
moderate,0,173,173.0,3,448
moderate,0,173,173.0,5,449
moderate,0,173,173.0,7,450
moderate,0,173,173.0,17,451
moderate,0,174,174.0,8,452
moderate,0,174,174.0,17,453
moderate,0,175,175.0,12,454
moderate,0,175,175.0,13,455
moderate,0,176,176.0,2,456
moderate,0,176,176.0,13,457
moderate,0,177,177.0,12,458
moderate,0,178,178.0,7,459
moderate,0,178,178.0,11,460
moderate,0,178,178.0,17,461
moderate,0,179,179.0,16,462
moderate,0,180,180.0,6,463
moderate,0,180,180.0,16,464
moderate,0,181,181.0,2,465
moderate,0,181,181.0,3,466
moderate,0,181,181.0,5,467
moderate,0,181,181.0,7,468
moderate,0,181,181.0,15,469
moderate,0,182,182.0,6,470
moderate,0,182,182.0,12,471
moderate,0,182,182.0,12,472
moderate,0,182,182.0,17,473
moderate,0,183,183.0,17,474
moderate,0,184,184.0,3,475
moderate,0,185,185.0,10,476
moderate,0,185,185.0,17,477
moderate,0,186,186.0,8,478
moderate,0,187,187.0,5,479
moderate,0,187,187.0,6,480
moderate,0,187,187.0,11,481
moderate,0,188,188.0,1,482
moderate,0,189,189.0,2,483
moderate,0,189,189.0,3,484
moderate,0,189,189.0,4,485
moderate,0,189,189.0,6,486
moderate,0,189,189.0,6,487
moderate,0,189,189.0,6,488
moderate,0,189,189.0,11,489
moderate,0,189,189.0,14,490
moderate,0,190,190.0,3,491
moderate,0,191,191.0,3,492
moderate,0,191,191.0,6,493
moderate,0,192,192.0,4,494
moderate,0,192,192.0,5,495
moderate,0,192,192.0,6,496
moderate,0,192,192.0,7,497
moderate,0,192,192.0,10,498
moderate,0,193,193.0,9,499
moderate,0,194,194.0,12,500
moderate,0,195,195.0,7,501
moderate,0,195,195.0,12,502
moderate,0,196,196.0,6,503
moderate,0,196,196.0,13,504
moderate,0,197,197.0,1,505
moderate,0,198,198.0,16,506
moderate,0,199,199.0,6,507
moderate,0,200,200.0,5,508
moderate,0,200,200.0,6,509
moderate,0,200,200.0,8,510
moderate,0,200,200.0,11,511
moderate,0,201,201.0,0,512
moderate,0,201,201.0,4,513
moderate,0,201,201.0,4,514
moderate,0,201,201.0,7,515
moderate,0,201,201.0,9,516
moderate,0,201,201.0,14,517
moderate,0,202,202.0,2,518
moderate,0,203,203.0,3,519
moderate,0,203,203.0,8,520
moderate,0,204,204.0,1,521
moderate,0,204,204.0,1,522
moderate,0,204,204.0,2,523
moderate,0,204,204.0,3,524
moderate,0,204,204.0,4,525
moderate,0,204,204.0,6,526
moderate,0,204,204.0,12,527
moderate,0,205,205.0,1,528
moderate,0,205,205.0,14,529
moderate,0,206,206.0,5,530
moderate,0,206,206.0,16,531
moderate,0,207,207.0,14,532
moderate,0,208,208.0,5,533
moderate,0,208,208.0,6,534
moderate,0,208,208.0,8,535
moderate,0,209,209.0,3,536
moderate,0,209,209.0,13,537
moderate,0,211,211.0,3,538
moderate,0,211,211.0,3,539
moderate,0,212,212.0,3,540
moderate,0,212,212.0,6,541
moderate,0,212,212.0,16,542
moderate,0,213,213.0,5,543
moderate,0,213,213.0,14,544
moderate,0,214,214.0,0,545
moderate,0,214,214.0,14,546
moderate,0,215,215.0,1,547
moderate,0,215,215.0,7,548
moderate,0,218,218.0,3,549
moderate,0,218,218.0,12,550
moderate,0,219,219.0,14,551
moderate,0,220,220.0,7,552
moderate,0,220,220.0,12,553
moderate,0,220,220.0,14,554
moderate,0,221,221.0,2,555
moderate,0,221,221.0,6,556
moderate,0,221,221.0,14,557
moderate,0,221,221.0,16,558
moderate,0,223,223.0,6,559
moderate,0,223,223.0,11,560
moderate,0,223,223.0,15,561
moderate,0,224,224.0,0,562
moderate,0,224,224.0,7,563
moderate,0,225,225.0,4,564
moderate,0,225,225.0,7,565
moderate,0,225,225.0,15,566
moderate,0,226,226.0,9,567
moderate,0,226,226.0,13,568
moderate,0,227,227.0,3,569
moderate,0,227,227.0,12,570
moderate,0,228,228.0,0,571
moderate,0,228,228.0,5,572
moderate,0,228,228.0,14,573
moderate,0,228,228.0,14,574
moderate,0,229,229.0,2,575
moderate,0,229,229.0,2,576
moderate,0,229,229.0,3,577
moderate,0,229,229.0,4,578
moderate,0,229,229.0,8,579
moderate,0,229,229.0,12,580
moderate,0,229,229.0,13,581
moderate,0,229,229.0,13,582
moderate,0,229,229.0,15,583
moderate,0,230,230.0,1,584
moderate,0,230,230.0,2,585
moderate,0,230,230.0,12,586
moderate,0,230,230.0,15,587
moderate,0,230,230.0,15,588
moderate,0,231,231.0,2,589
moderate,0,231,231.0,7,590
moderate,0,232,232.0,2,591
moderate,0,232,232.0,13,592
moderate,0,233,233.0,3,593
moderate,0,234,234.0,2,594
moderate,0,234,234.0,6,595
moderate,0,234,234.0,7,596
moderate,0,234,234.0,12,597
moderate,0,234,234.0,13,598
moderate,0,234,234.0,15,599
moderate,0,235,235.0,13,600
moderate,0,235,235.0,14,601
moderate,0,236,236.0,2,602
moderate,0,236,236.0,10,603
moderate,0,237,237.0,1,604
moderate,0,238,238.0,1,605
moderate,0,238,238.0,10,606
moderate,0,238,238.0,14,607
moderate,0,239,239.0,4,608
moderate,0,239,239.0,10,609
moderate,0,239,239.0,12,610
moderate,0,239,239.0,17,611
moderate,0,240,240.0,0,612
moderate,0,240,240.0,1,613
moderate,0,240,240.0,6,614
moderate,0,240,240.0,13,615
moderate,0,241,241.0,6,616
moderate,0,241,241.0,6,617
moderate,0,241,241.0,16,618
moderate,0,242,242.0,7,619
moderate,0,242,242.0,13,620
moderate,0,243,243.0,9,621
moderate,0,243,243.0,14,622
moderate,0,243,243.0,17,623
moderate,0,245,245.0,17,624
moderate,0,246,246.0,1,625
moderate,0,246,246.0,4,626
moderate,0,246,246.0,13,627
moderate,0,247,247.0,12,628
moderate,0,247,247.0,17,629
moderate,0,248,248.0,2,630
moderate,0,248,248.0,3,631
moderate,0,248,248.0,3,632
moderate,0,248,248.0,15,633
moderate,0,250,250.0,7,634
moderate,0,250,250.0,9,635
moderate,0,251,251.0,6,636
moderate,0,251,251.0,16,637
moderate,0,252,252.0,10,638
moderate,0,252,252.0,14,639
moderate,0,253,253.0,4,640
moderate,0,253,253.0,5,641
moderate,0,253,253.0,6,642
moderate,0,254,254.0,0,643
moderate,0,254,254.0,2,644
moderate,0,254,254.0,3,645
moderate,0,254,254.0,5,646
moderate,0,254,254.0,8,647
moderate,0,254,254.0,12,648
moderate,0,254,254.0,17,649
moderate,0,255,255.0,5,650
moderate,0,255,255.0,6,651
moderate,0,255,255.0,13,652
moderate,0,256,256.0,0,653
moderate,0,256,256.0,3,654
moderate,0,256,256.0,3,655
moderate,0,256,256.0,12,656
moderate,0,258,258.0,2,657
moderate,0,258,258.0,4,658
moderate,0,258,258.0,6,659
moderate,0,258,258.0,13,660
moderate,0,259,259.0,1,661
moderate,0,259,259.0,9,662
moderate,0,259,259.0,12,663
moderate,0,259,259.0,14,664
moderate,0,260,260.0,3,665
moderate,0,260,260.0,7,666
moderate,0,260,260.0,12,667
moderate,0,260,260.0,12,668
moderate,0,260,260.0,12,669
moderate,0,261,261.0,2,670
moderate,0,261,261.0,13,671
moderate,0,263,263.0,6,672
moderate,0,263,263.0,16,673
moderate,0,264,264.0,6,674
moderate,0,264,264.0,15,675
moderate,0,265,265.0,2,676
moderate,0,266,266.0,2,677
moderate,0,266,266.0,7,678
moderate,0,266,266.0,8,679
moderate,0,267,267.0,3,680
moderate,0,267,267.0,6,681
moderate,0,267,267.0,6,682
moderate,0,267,267.0,14,683
moderate,0,269,269.0,1,684
moderate,0,269,269.0,6,685
moderate,0,269,269.0,12,686
moderate,0,270,270.0,1,687
moderate,0,270,270.0,2,688
moderate,0,271,271.0,8,689
moderate,0,272,272.0,4,690
moderate,0,272,272.0,6,691
moderate,0,272,272.0,6,692
moderate,0,272,272.0,7,693
moderate,0,272,272.0,9,694
moderate,0,272,272.0,14,695
moderate,0,273,273.0,2,696
moderate,0,273,273.0,8,697
moderate,0,273,273.0,13,698
moderate,0,274,274.0,17,699
moderate,0,275,275.0,3,700
moderate,0,275,275.0,15,701
moderate,0,276,276.0,16,702
moderate,0,277,277.0,3,703
moderate,0,278,278.0,2,704
moderate,0,278,278.0,9,705
moderate,0,278,278.0,12,706
moderate,0,279,279.0,14,707
moderate,0,280,280.0,1,708
moderate,0,280,280.0,1,709
moderate,0,280,280.0,1,710
moderate,0,280,280.0,4,711
moderate,0,280,280.0,6,712
moderate,0,280,280.0,8,713
moderate,0,280,280.0,9,714
moderate,0,282,282.0,9,715
moderate,0,282,282.0,12,716
moderate,0,283,283.0,4,717
moderate,0,283,283.0,4,718
moderate,0,283,283.0,6,719
moderate,0,283,283.0,6,720
moderate,0,283,283.0,12,721
moderate,0,283,283.0,15,722
moderate,0,284,284.0,3,723
moderate,0,284,284.0,9,724
moderate,0,285,285.0,4,725
moderate,0,285,285.0,6,726
moderate,0,286,286.0,3,727
moderate,0,286,286.0,5,728
moderate,0,286,286.0,12,729
moderate,0,286,286.0,15,730
moderate,0,287,287.0,7,731
moderate,0,287,287.0,12,732
moderate,0,288,288.0,13,733
moderate,0,289,289.0,1,734
moderate,0,290,290.0,2,735
moderate,0,290,290.0,13,736
moderate,0,291,291.0,0,737
moderate,0,291,291.0,6,738
moderate,0,291,291.0,8,739
moderate,0,291,291.0,9,740
moderate,0,291,291.0,9,741
moderate,0,291,291.0,13,742
moderate,0,292,292.0,13,743
moderate,0,293,293.0,9,744
moderate,0,293,293.0,17,745
moderate,0,294,294.0,12,746
moderate,0,294,294.0,12,747
moderate,0,294,294.0,14,748
moderate,0,294,294.0,14,749
moderate,0,296,296.0,8,750
moderate,0,296,296.0,9,751
moderate,0,296,296.0,9,752
moderate,0,296,296.0,12,753
moderate,0,296,296.0,12,754
moderate,0,297,297.0,0,755
moderate,0,297,297.0,2,756
moderate,0,297,297.0,8,757
moderate,0,297,297.0,14,758
moderate,0,298,298.0,7,759
moderate,0,298,298.0,10,760
moderate,0,298,298.0,15,761
moderate,0,298,298.0,15,762
moderate,0,299,299.0,5,763
moderate,0,300,300.0,6,764
moderate,0,301,301.0,6,765
moderate,0,301,301.0,12,766
moderate,0,301,301.0,15,767
moderate,0,301,301.0,16,768
moderate,0,302,302.0,5,769
moderate,0,302,302.0,6,770
moderate,0,302,302.0,9,771
moderate,0,303,303.0,12,772
moderate,0,304,304.0,12,773
moderate,0,305,305.0,2,774
moderate,0,305,305.0,4,775
moderate,0,305,305.0,4,776
moderate,0,305,305.0,4,777
moderate,0,305,305.0,13,778
moderate,0,305,305.0,15,779
moderate,0,305,305.0,16,780
moderate,0,306,306.0,8,781
moderate,0,306,306.0,8,782
moderate,0,306,306.0,9,783
moderate,0,307,307.0,12,784
moderate,0,308,308.0,6,785
moderate,0,308,308.0,9,786
moderate,0,309,309.0,5,787
moderate,0,309,309.0,9,788
moderate,0,309,309.0,12,789
moderate,0,309,309.0,14,790
moderate,0,310,310.0,1,791
moderate,0,311,311.0,7,792
moderate,0,311,311.0,9,793
moderate,0,312,312.0,2,794
moderate,0,313,313.0,7,795
moderate,0,313,313.0,10,796
moderate,0,313,313.0,16,797
moderate,0,314,314.0,0,798
moderate,0,314,314.0,3,799
moderate,0,315,315.0,3,800
moderate,0,315,315.0,6,801
moderate,0,316,316.0,13,802
moderate,0,316,316.0,16,803
moderate,0,317,317.0,1,804
moderate,0,317,317.0,2,805
moderate,0,317,317.0,11,806
moderate,0,317,317.0,17,807
moderate,0,318,318.0,3,808
moderate,0,319,319.0,6,809
moderate,0,320,320.0,5,810
moderate,0,320,320.0,17,811
moderate,0,321,321.0,1,812
moderate,0,321,321.0,4,813
moderate,0,321,321.0,6,814
moderate,0,321,321.0,12,815
moderate,0,321,321.0,16,816
moderate,0,322,322.0,9,817
moderate,0,322,322.0,11,818
moderate,0,322,322.0,14,819
moderate,0,322,322.0,14,820
moderate,0,323,323.0,6,821
moderate,0,324,324.0,8,822
moderate,0,324,324.0,17,823
moderate,0,325,325.0,13,824
moderate,0,325,325.0,14,825
moderate,0,325,325.0,16,826
moderate,0,325,325.0,17,827
moderate,0,326,326.0,17,828
moderate,0,327,327.0,1,829
moderate,0,327,327.0,4,830
moderate,0,327,327.0,6,831
moderate,0,327,327.0,12,832
moderate,0,328,328.0,4,833
moderate,0,328,328.0,14,834
moderate,0,328,328.0,16,835
moderate,0,329,329.0,14,836
moderate,0,330,330.0,6,837
moderate,0,330,330.0,6,838
moderate,0,330,330.0,9,839
moderate,0,331,331.0,1,840
moderate,0,331,331.0,9,841
moderate,0,331,331.0,11,842
moderate,0,332,332.0,1,843
moderate,0,332,332.0,4,844
moderate,0,332,332.0,6,845
moderate,0,332,332.0,7,846
moderate,0,332,332.0,12,847
moderate,0,333,333.0,15,848
moderate,0,333,333.0,17,849
moderate,0,335,335.0,6,850
moderate,0,335,335.0,13,851
moderate,0,336,336.0,0,852
moderate,0,336,336.0,5,853
moderate,0,336,336.0,9,854
moderate,0,337,337.0,0,855
moderate,0,337,337.0,3,856
moderate,0,337,337.0,9,857
moderate,0,337,337.0,13,858
moderate,0,337,337.0,16,859
moderate,0,338,338.0,1,860
moderate,0,338,338.0,5,861
moderate,0,338,338.0,6,862
moderate,0,338,338.0,7,863
moderate,0,339,339.0,6,864
moderate,0,339,339.0,14,865
moderate,0,339,339.0,15,866
moderate,0,339,339.0,17,867
moderate,0,340,340.0,3,868
moderate,0,340,340.0,4,869
moderate,0,340,340.0,13,870
