scenario,episode_id,task_id,agent_id,t_arrival_slot,t_arrival_time,b_mb,rho_cyc_per_mb,c_cycles,mem_mb,modality,has_deadline,deadline_s,deadline_time,non_atomic,split_ratio,action_space_hint
heavy,0,24,4,4,4.0,8.105993,1578607000.0,12796176000.0,94.3783,text,1,0.6537335,4.6537333,0,0.0,discrete
heavy,0,25,6,4,4.0,2.641643,2963285500.0,7827942400.0,68.36883,text,0,,,1,0.65337545,continuous
heavy,0,26,6,4,4.0,2.2461987,2823176000.0,6341414400.0,62.5451,video,1,0.56722367,4.5672235,0,0.0,discrete
heavy,0,27,8,4,4.0,1.5766467,2031837400.0,3203489800.0,35.58159,text,0,,,0,0.0,discrete
heavy,0,28,10,4,4.0,1.6684527,1184740500.0,1976683400.0,115.51231,text,0,,,1,0.514732,continuous
heavy,0,29,12,4,4.0,4.2622,1003620030.0,4277629400.0,72.40215,image,1,0.8645381,4.864538,1,0.5437768,continuous
heavy,0,30,13,4,4.0,6.5212336,1101249400.0,7181505000.0,59.785057,sensor,0,,,0,0.0,discrete
heavy,0,31,13,4,4.0,8.294344,2423866600.0,20104385000.0,83.51845,image,0,,,0,0.0,discrete
heavy,0,32,0,5,5.0,8.618973,2733076500.0,23556311000.0,61.608776,text,1,0.84725857,5.8472586,0,0.0,discrete
heavy,0,33,1,5,5.0,6.743649,1092597400.0,7368093700.0,109.3677,sensor,0,,,0,0.0,discrete
heavy,0,34,4,5,5.0,3.0718584,1198750100.0,3682390500.0,85.1679,image,0,,,0,0.0,discrete
heavy,0,35,6,5,5.0,5.0562916,1839682700.0,9301972000.0,68.54446,image,0,,,1,0.64623547,continuous
heavy,0,36,7,5,5.0,4.87603,3209502200.0,15649629000.0,78.03031,text,0,,,0,0.0,discrete
heavy,0,37,10,5,5.0,3.7973208,1507633300.0,5724967000.0,71.1234,video,0,,,0,0.0,discrete
heavy,0,38,11,5,5.0,4.2528076,1044499140.0,4442054000.0,122.00748,image,0,,,1,0.7462893,continuous
heavy,0,39,12,5,5.0,3.011946,2449951000.0,7379120000.0,45.568012,text,1,0.6313616,5.6313615,1,0.43199125,continuous
heavy,0,40,13,5,5.0,5.240513,1120788900.0,5873508400.0,78.95167,video,0,,,1,0.82418996,continuous
heavy,0,41,15,5,5.0,5.3566117,2564647200.0,13737819000.0,53.8762,video,0,,,1,0.49549675,continuous
heavy,0,42,15,5,5.0,9.845623,1511653900.0,14883173000.0,39.111954,sensor,0,,,1,0.6150036,continuous
heavy,0,43,16,5,5.0,6.0490336,1599891000.0,9677794000.0,38.633022,video,0,,,1,0.6822163,continuous
heavy,0,44,16,5,5.0,4.5383515,1289182100.0,5850761000.0,29.652193,video,0,,,0,0.0,discrete
heavy,0,45,17,5,5.0,2.2170122,1647734500.0,3653047800.0,52.887333,text,1,0.7320339,5.7320337,0,0.0,discrete
heavy,0,46,0,6,6.0,5.6973124,443017700.0,2524010200.0,95.237404,sensor,0,,,0,0.0,discrete
heavy,0,47,4,6,6.0,6.296389,1398692900.0,8806714000.0,50.866604,video,0,,,0,0.0,discrete
heavy,0,48,4,6,6.0,6.932608,3284117200.0,22767497000.0,49.61203,video,0,,,1,0.6879423,continuous
heavy,0,49,15,6,6.0,6.451955,924989630.0,5967991300.0,161.9245,image,0,,,1,0.50652045,continuous
heavy,0,50,0,7,7.0,5.0530057,1559246200.0,7878880000.0,81.27874,video,1,0.36073697,7.360737,1,0.41933146,continuous
heavy,0,51,0,7,7.0,13.295975,1602239900.0,21303341000.0,47.20246,text,1,0.540823,7.540823,1,0.5872272,continuous
heavy,0,52,6,7,7.0,4.118858,2116763000.0,8718645000.0,41.703453,sensor,0,,,0,0.0,discrete
heavy,0,53,13,7,7.0,15.9256315,1114629500.0,17751180000.0,38.88196,image,0,,,0,0.0,discrete
heavy,0,54,14,7,7.0,4.5138683,2979911400.0,13450928000.0,81.65116,sensor,0,,,1,0.7105681,continuous
heavy,0,55,15,7,7.0,3.2854178,800470660.0,2629880600.0,94.1997,text,0,,,0,0.0,discrete
heavy,0,56,16,7,7.0,2.584608,3204959200.0,8283563500.0,43.21171,sensor,0,,,1,0.40274388,continuous
heavy,0,57,0,8,8.0,4.1118164,1095355100.0,4503899000.0,53.261864,sensor,0,,,0,0.0,discrete
heavy,0,58,3,8,8.0,16.809551,1041518200.0,17507453000.0,105.194244,image,0,,,1,0.50442374,continuous
heavy,0,59,4,8,8.0,3.907743,817350700.0,3193996500.0,68.76979,image,0,,,0,0.0,discrete
heavy,0,60,6,8,8.0,13.948965,1966658000.0,27432845000.0,113.68456,text,0,,,1,0.59226435,continuous
heavy,0,61,8,8,8.0,2.9079986,2016930400.0,5865231000.0,140.50958,video,0,,,1,0.49731758,continuous
heavy,0,62,8,8,8.0,4.359614,1225641300.0,5343323000.0,32.476284,image,1,0.88215744,8.882157,0,0.0,discrete
heavy,0,63,13,8,8.0,3.440495,1278878000.0,4399973000.0,94.37093,video,1,0.570112,8.570112,0,0.0,discrete
heavy,0,64,16,8,8.0,4.0030446,1138224600.0,4556364300.0,77.70379,image,0,,,0,0.0,discrete
heavy,0,65,2,9,9.0,12.43152,1876392800.0,23326417000.0,22.113682,image,0,,,0,0.0,discrete
heavy,0,66,5,9,9.0,2.1701465,1280714100.0,2779337500.0,36.60798,image,0,,,0,0.0,discrete
heavy,0,67,7,9,9.0,2.7173347,765682600.0,2080616000.0,64.15541,image,0,,,1,0.67066264,continuous
heavy,0,68,8,9,9.0,5.155551,896373950.0,4621301000.0,151.85901,text,0,,,1,0.8138444,continuous
heavy,0,69,8,9,9.0,4.893759,1700098400.0,8319872000.0,79.3548,text,0,,,1,0.41979823,continuous
heavy,0,70,9,9,9.0,2.7159994,2278102500.0,6187325000.0,66.70368,image,1,0.4520801,9.45208,1,0.5363636,continuous
heavy,0,71,10,9,9.0,7.6769714,1609062500.0,12352727000.0,94.5399,text,0,,,0,0.0,discrete
heavy,0,72,15,9,9.0,4.2739453,1458774300.0,6234721300.0,63.246964,image,0,,,0,0.0,discrete
heavy,0,73,15,9,9.0,10.6846485,1144776800.0,12231539000.0,99.276024,image,1,0.5559844,9.5559845,1,0.7315093,continuous
heavy,0,74,15,9,9.0,3.325998,2455872500.0,8168228000.0,67.64904,text,0,,,0,0.0,discrete
heavy,0,75,15,9,9.0,4.4459414,1346879000.0,5988144600.0,69.80678,image,1,0.38455793,9.384558,0,0.0,discrete
heavy,0,76,2,10,10.0,6.4391584,654857540.0,4216731400.0,126.25904,image,0,,,0,0.0,discrete
heavy,0,77,5,10,10.0,3.4889064,1252090400.0,4368426000.0,37.390465,sensor,0,,,1,0.5947332,continuous
heavy,0,78,6,10,10.0,2.0580833,1383244300.0,2846831900.0,75.15199,sensor,1,0.5824744,10.582475,0,0.0,discrete
heavy,0,79,8,10,10.0,6.434044,1477850800.0,9508557000.0,41.19032,image,1,0.54369426,10.5436945,1,0.5035406,continuous
heavy,0,80,8,10,10.0,4.6241946,1277945000.0,5909466000.0,49.391586,text,1,0.9973886,10.997389,1,0.49134818,continuous
heavy,0,81,10,10,10.0,1.7906,2469528300.0,4421937000.0,38.404743,image,0,,,0,0.0,discrete
heavy,0,82,0,11,11.0,14.492838,1263407900.0,18310367000.0,33.122913,video,0,,,0,0.0,discrete
heavy,0,83,5,11,11.0,4.6043057,1571537700.0,7235840500.0,133.39523,video,1,0.30440724,11.304407,1,0.5266986,continuous
heavy,0,84,11,11,11.0,2.6064184,1720699400.0,4484863000.0,119.355965,video,1,0.6760297,11.676029,0,0.0,discrete
heavy,0,85,15,11,11.0,10.353322,1957966800.0,20271460000.0,103.736145,text,1,0.7742633,11.774263,1,0.8351278,continuous
heavy,0,86,17,11,11.0,4.9847493,1236507900.0,6163682000.0,100.37057,text,0,,,1,0.53474253,continuous
heavy,0,87,0,12,12.0,6.3469625,545917100.0,3464915500.0,29.572016,video,0,,,0,0.0,discrete
heavy,0,88,0,12,12.0,4.2195687,1253487400.0,5289175600.0,88.690674,video,1,0.6255978,12.625598,1,0.64750975,continuous
heavy,0,89,0,12,12.0,12.169383,1573134800.0,19144081000.0,40.905994,video,0,,,0,0.0,discrete
heavy,0,90,2,12,12.0,4.45023,1346948900.0,5994232300.0,37.107903,image,0,,,0,0.0,discrete
heavy,0,91,3,12,12.0,5.467994,3446661600.0,18846327000.0,87.32043,text,0,,,0,0.0,discrete
heavy,0,92,3,12,12.0,6.3684316,3597649700.0,22911386000.0,109.19434,image,0,,,1,0.7869536,continuous
heavy,0,93,13,12,12.0,7.5757394,1343481900.0,10177869000.0,79.84211,text,0,,,0,0.0,discrete
heavy,0,94,15,12,12.0,3.3391242,1734662800.0,5792254000.0,95.14555,text,1,0.6142698,12.61427,1,0.612634,continuous
heavy,0,95,16,12,12.0,3.7105253,2387108000.0,8857425000.0,78.29311,text,0,,,1,0.47916222,continuous
heavy,0,96,3,13,13.0,9.240381,714929800.0,6606224000.0,130.21213,image,0,,,0,0.0,discrete
heavy,0,97,6,13,13.0,5.800772,1364546200.0,7915421000.0,76.983444,text,0,,,1,0.4473576,continuous
heavy,0,98,8,13,13.0,6.450294,1833426700.0,11826141000.0,78.039825,sensor,1,0.81932795,13.819328,0,0.0,discrete
heavy,0,99,10,13,13.0,1.2110386,1021988100.0,1237667100.0,88.32439,image,1,0.9299115,13.929912,0,0.0,discrete
heavy,0,100,10,13,13.0,7.727493,964636160.0,7454219300.0,31.711105,image,0,,,1,0.42120692,continuous
heavy,0,101,10,13,13.0,4.790154,889143600.0,4259134700.0,77.385284,video,0,,,0,0.0,discrete
heavy,0,102,12,13,13.0,11.727569,1848930200.0,21683456000.0,60.820107,text,0,,,1,0.8421692,continuous
heavy,0,103,14,13,13.0,16.53462,1092878500.0,18070331000.0,59.840836,image,1,0.9651322,13.965132,0,0.0,discrete
heavy,0,104,15,13,13.0,2.9599977,1975272700.0,5846802400.0,108.447464,sensor,0,,,1,0.40634844,continuous
heavy,0,105,15,13,13.0,3.9254036,1145564400.0,4496803000.0,164.37263,video,1,0.8427852,13.842785,1,0.41667065,continuous
heavy,0,106,16,13,13.0,3.5334306,938211400.0,3315104800.0,87.32988,sensor,1,0.6898555,13.689856,1,0.8209522,continuous
heavy,0,107,0,14,14.0,1.095408,1121873500.0,1228909300.0,75.604675,image,0,,,0,0.0,discrete
heavy,0,108,0,14,14.0,3.838677,1874809200.0,7196786700.0,31.523993,text,0,,,1,0.5928322,continuous
heavy,0,109,0,14,14.0,3.045175,2503366400.0,7623189500.0,73.65944,video,0,,,0,0.0,discrete
heavy,0,110,6,14,14.0,7.1769037,2203767600.0,15816228000.0,147.56053,text,1,0.9281942,14.928194,1,0.43799433,continuous
heavy,0,111,13,14,14.0,3.761847,1930692400.0,7262969000.0,67.38386,image,0,,,0,0.0,discrete
heavy,0,112,14,14,14.0,4.169822,1365011100.0,5691854000.0,55.119915,video,0,,,1,0.50159854,continuous
heavy,0,113,17,14,14.0,3.142852,1394460500.0,4382583300.0,55.773396,image,1,0.45210946,14.452109,0,0.0,discrete
heavy,0,114,6,15,15.0,3.4772294,3014952700.0,10483681000.0,47.774403,text,1,0.5660269,15.566027,0,0.0,discrete
heavy,0,115,6,15,15.0,4.8768444,2198839300.0,10723397000.0,58.76698,image,1,0.7203048,15.7203045,0,0.0,discrete
heavy,0,116,6,15,15.0,2.30836,2385096400.0,5505661000.0,67.43115,sensor,1,0.57138324,15.571383,0,0.0,discrete
heavy,0,117,7,15,15.0,4.487532,2400593000.0,10772738000.0,81.19219,image,0,,,0,0.0,discrete
heavy,0,118,8,15,15.0,6.2284565,1565993700.0,9753724000.0,105.58249,text,1,0.9757319,15.975732,0,0.0,discrete
heavy,0,119,8,15,15.0,2.4748623,793352000.0,1963437000.0,63.606873,video,0,,,1,0.5983732,continuous
heavy,0,120,9,15,15.0,10.244958,893252800.0,9151337000.0,43.188213,text,1,0.72692484,15.726925,1,0.4249983,continuous
heavy,0,121,10,15,15.0,4.755172,2389603800.0,11362977000.0,164.37263,text,1,0.4511393,15.451139,0,0.0,discrete
heavy,0,122,11,15,15.0,14.915525,842144100.0,12561023000.0,58.789356,text,1,0.6736952,15.673696,0,0.0,discrete
heavy,0,123,14,15,15.0,2.5544715,1336155100.0,3413170400.0,37.264645,text,1,0.51440805,15.514408,1,0.45883584,continuous
heavy,0,124,17,15,15.0,7.2434707,796227140.0,5767447600.0,53.933506,image,1,0.58776134,15.587761,0,0.0,discrete
heavy,0,125,1,16,16.0,11.37979,1030682100.0,11728946000.0,85.7028,sensor,0,,,0,0.0,discrete
heavy,0,126,4,16,16.0,10.50344,898176500.0,9433943000.0,72.375175,image,0,,,0,0.0,discrete
heavy,0,127,6,16,16.0,7.2338285,1640900600.0,11869993000.0,60.293896,text,0,,,1,0.60778904,continuous
heavy,0,128,8,16,16.0,11.654118,1496639200.0,17442010000.0,69.963646,text,0,,,1,0.6576579,continuous
heavy,0,129,8,16,16.0,3.6322734,1382239700.0,5020672500.0,40.934795,video,0,,,0,0.0,discrete
heavy,0,130,13,16,16.0,4.9074125,1364763100.0,6697456000.0,65.11556,video,1,0.41075817,16.410759,0,0.0,discrete
heavy,0,131,14,16,16.0,6.7324204,1046126400.0,7042963000.0,58.787735,text,1,0.9638294,16.963829,1,0.4435041,continuous
heavy,0,132,16,16,16.0,1.6309958,1109279100.0,1809229600.0,50.239594,video,0,,,0,0.0,discrete
heavy,0,133,17,16,16.0,2.9761083,1746320400.0,5197239000.0,66.48544,video,1,0.99034697,16.990347,0,0.0,discrete
heavy,0,134,0,17,17.0,3.9594421,1244462600.0,4927377400.0,40.954315,sensor,0,,,0,0.0,discrete
heavy,0,135,0,17,17.0,5.74115,1488908200.0,8548045000.0,42.252182,sensor,0,,,1,0.7431326,continuous
heavy,0,136,3,17,17.0,13.420107,1028093600.0,13797126000.0,78.1122,image,0,,,0,0.0,discrete
heavy,0,137,4,17,17.0,10.85626,912945200.0,9911171000.0,85.27831,video,1,0.53739333,17.537394,1,0.6349691,continuous
heavy,0,138,4,17,17.0,1.8597003,1327813000.0,2469334300.0,101.60973,video,1,0.9557614,17.955761,1,0.4355046,continuous
heavy,0,139,5,17,17.0,3.3283973,2543164400.0,8464661500.0,127.25751,video,1,0.8846598,17.88466,0,0.0,discrete
heavy,0,140,6,17,17.0,2.9840908,1016849860.0,3034372400.0,78.20107,sensor,0,,,1,0.7212336,continuous
heavy,0,141,6,17,17.0,6.0432754,532655000.0,3218980900.0,45.16529,sensor,0,,,0,0.0,discrete
heavy,0,142,8,17,17.0,4.2386284,1430882000.0,6064977000.0,38.347687,text,0,,,1,0.64276326,continuous
heavy,0,143,9,17,17.0,4.753587,1176984600.0,5594898000.0,56.57104,image,0,,,0,0.0,discrete
heavy,0,144,11,17,17.0,1.7276058,1577362200.0,2725060400.0,43.88488,sensor,0,,,1,0.66292703,continuous
heavy,0,145,13,17,17.0,4.7390995,826218000.0,3915529200.0,64.6292,text,0,,,0,0.0,discrete
heavy,0,146,14,17,17.0,3.5416627,1156518100.0,4095997400.0,61.800102,image,0,,,0,0.0,discrete
heavy,0,147,14,17,17.0,3.686168,3356908300.0,12374128000.0,93.20288,image,0,,,1,0.47708416,continuous
heavy,0,148,2,18,18.0,15.930931,2045079000.0,32580014000.0,45.76962,text,0,,,0,0.0,discrete
heavy,0,149,3,18,18.0,2.3111725,1216522500.0,2811593200.0,26.340317,image,1,0.437764,18.437763,0,0.0,discrete
heavy,0,150,4,18,18.0,7.31433,2006752000.0,14678046000.0,100.044,text,0,,,0,0.0,discrete
heavy,0,151,7,18,18.0,10.684101,2774719000.0,29645380000.0,62.17736,text,0,,,0,0.0,discrete
heavy,0,152,8,18,18.0,8.339692,1377217700.0,11485570000.0,65.04619,text,1,0.72842455,18.728424,0,0.0,discrete
heavy,0,153,8,18,18.0,9.509844,1874849400.0,17829526000.0,59.476814,image,1,0.44303012,18.44303,0,0.0,discrete
heavy,0,154,8,18,18.0,7.635485,1519089500.0,11598985000.0,49.147133,text,0,,,1,0.5476072,continuous
heavy,0,155,10,18,18.0,6.147725,731884700.0,4499426000.0,116.60434,image,1,0.69560057,18.6956,0,0.0,discrete
heavy,0,156,12,18,18.0,5.858189,1100099100.0,6444588500.0,91.84674,text,0,,,0,0.0,discrete
heavy,0,157,12,18,18.0,4.90242,2293706200.0,11244711000.0,118.26154,sensor,0,,,0,0.0,discrete
heavy,0,158,13,18,18.0,5.512488,1449590300.0,7990849000.0,84.796265,sensor,1,0.83947283,18.839474,0,0.0,discrete
heavy,0,159,14,18,18.0,6.951166,1760905200.0,12240345000.0,101.47275,image,1,0.87586474,18.875864,0,0.0,discrete
heavy,0,160,15,18,18.0,7.0237665,2247656000.0,15787010000.0,61.830074,image,1,0.8926542,18.892654,1,0.5473061,continuous
heavy,0,161,15,18,18.0,5.2801237,805710200.0,4254249500.0,33.90487,image,0,,,1,0.79639447,continuous
heavy,0,162,15,18,18.0,8.179205,1436639700.0,11750571000.0,92.57832,video,1,0.42116457,18.421165,1,0.68451905,continuous
heavy,0,163,0,19,19.0,11.694223,1384162300.0,16186703000.0,99.65557,image,0,,,0,0.0,discrete
heavy,0,164,4,19,19.0,2.584125,1439738200.0,3720463600.0,75.40132,text,0,,,0,0.0,discrete
heavy,0,165,6,19,19.0,4.5741115,903986200.0,4134933500.0,42.42262,video,0,,,1,0.83235896,continuous
heavy,0,166,6,19,19.0,6.4260983,1297999400.0,8341071400.0,86.00403,text,1,0.35283768,19.352839,0,0.0,discrete
heavy,0,167,6,19,19.0,2.9493377,2540779000.0,7493615600.0,120.68037,text,0,,,0,0.0,discrete
heavy,0,168,13,19,19.0,11.902672,943059900.0,11224932000.0,75.11327,sensor,1,0.75735956,19.75736,0,0.0,discrete
heavy,0,169,14,19,19.0,1.9142655,1231096800.0,2356646400.0,89.03266,image,0,,,0,0.0,discrete
heavy,0,170,14,19,19.0,4.033862,995277300.0,4014811600.0,51.914497,image,0,,,1,0.7104736,continuous
heavy,0,171,15,19,19.0,8.112956,1580208900.0,12820166000.0,32.427902,image,1,0.33265924,19.332659,0,0.0,discrete
heavy,0,172,16,19,19.0,4.49896,1788167700.0,8044895000.0,95.43593,text,0,,,1,0.42538163,continuous
heavy,0,173,17,19,19.0,3.5460062,2548670700.0,9037603000.0,54.052727,text,0,,,1,0.41066942,continuous
heavy,0,174,2,20,20.0,3.5850298,1784066000.0,6395930000.0,39.0302,image,0,,,1,0.5300211,continuous
heavy,0,175,7,20,20.0,2.618697,1444819800.0,3783545300.0,86.14409,text,0,,,0,0.0,discrete
heavy,0,176,7,20,20.0,6.0343213,1069780400.0,6455399000.0,57.180573,image,0,,,1,0.47138602,continuous
heavy,0,177,17,20,20.0,8.263723,1398895100.0,11560081000.0,164.37263,video,1,0.49622786,20.496227,1,0.5198431,continuous
heavy,0,178,2,21,21.0,13.675914,1660089700.0,22703245000.0,58.70089,image,0,,,1,0.62612253,continuous
heavy,0,179,2,21,21.0,5.3895664,873734000.0,4709047300.0,65.224365,text,0,,,0,0.0,discrete
heavy,0,180,4,21,21.0,4.951705,1453709200.0,7198338600.0,88.11546,image,0,,,0,0.0,discrete
heavy,0,181,5,21,21.0,8.775347,4157851600.0,36486590000.0,75.35351,text,0,,,0,0.0,discrete
heavy,0,182,8,21,21.0,9.747182,1589509100.0,15493235000.0,83.95465,text,0,,,1,0.6332743,continuous
heavy,0,183,10,21,21.0,8.445062,2070945500.0,17489263000.0,34.51013,text,0,,,1,0.60002774,continuous
heavy,0,184,15,21,21.0,3.4048383,2041214300.0,6950004700.0,83.477806,text,1,0.8704019,21.870401,0,0.0,discrete
heavy,0,185,16,21,21.0,2.5341067,1133615700.0,2872703500.0,82.20647,text,0,,,0,0.0,discrete
heavy,0,186,17,21,21.0,10.440142,1707229000.0,17823713000.0,35.88832,sensor,0,,,0,0.0,discrete
heavy,0,187,0,22,22.0,3.8242393,2397720000.0,9169455000.0,86.0178,sensor,0,,,0,0.0,discrete
heavy,0,188,1,22,22.0,8.369861,2099389000.0,17571594000.0,77.13377,image,0,,,0,0.0,discrete
heavy,0,189,3,22,22.0,4.3907533,1224171400.0,5375034000.0,47.4574,image,0,,,1,0.4551716,continuous
heavy,0,190,6,22,22.0,2.296334,3824073200.0,8781349000.0,70.41626,video,0,,,0,0.0,discrete
heavy,0,191,7,22,22.0,3.0593848,1698351200.0,5195909600.0,100.65391,sensor,0,,,0,0.0,discrete
heavy,0,192,9,22,22.0,4.983585,2490669600.0,12412463000.0,52.493862,text,0,,,1,0.7523335,continuous
heavy,0,193,11,22,22.0,3.5664802,2235726000.0,7973672400.0,60.28756,sensor,1,0.8849602,22.88496,0,0.0,discrete
heavy,0,194,13,22,22.0,4.1391582,2305517000.0,9542900000.0,78.55913,sensor,0,,,0,0.0,discrete
heavy,0,195,15,22,22.0,11.375712,1411858200.0,16060893000.0,49.997677,text,0,,,0,0.0,discrete
heavy,0,196,17,22,22.0,10.869115,1326979700.0,14423094000.0,63.242023,image,0,,,0,0.0,discrete
heavy,0,197,17,22,22.0,3.1241817,2401931800.0,7504071700.0,98.94425,image,0,,,1,0.51699275,continuous
heavy,0,198,0,23,23.0,5.8836837,1330918500.0,7830703600.0,29.246107,text,1,0.36184016,23.36184,1,0.48159358,continuous
heavy,0,199,0,23,23.0,2.7077472,3502677500.0,9484365000.0,83.42209,video,0,,,0,0.0,discrete
heavy,0,200,5,23,23.0,7.3124447,1738996700.0,12716317000.0,55.555313,text,0,,,0,0.0,discrete
heavy,0,201,7,23,23.0,17.182026,1452941600.0,24964479000.0,86.562744,text,0,,,0,0.0,discrete
heavy,0,202,8,23,23.0,4.961984,1341549800.0,6656749000.0,83.046036,text,1,0.6020794,23.60208,0,0.0,discrete
heavy,0,203,8,23,23.0,7.4918013,1934544600.0,14493224000.0,42.32315,image,0,,,1,0.47450328,continuous
heavy,0,204,10,23,23.0,6.513753,1428539800.0,9305156000.0,107.88945,sensor,0,,,1,0.47583804,continuous
heavy,0,205,11,23,23.0,6.215776,1646727200.0,10235687000.0,80.9691,sensor,0,,,0,0.0,discrete
heavy,0,206,13,23,23.0,3.9608817,1294882800.0,5128877600.0,69.58006,sensor,0,,,0,0.0,discrete
heavy,0,207,14,23,23.0,4.2740726,2035988100.0,8701961000.0,41.311256,image,0,,,0,0.0,discrete
heavy,0,208,16,23,23.0,9.272635,1184908200.0,10987221000.0,46.14907,image,0,,,0,0.0,discrete
heavy,0,209,2,24,24.0,7.530639,1263749100.0,9516838000.0,40.784985,sensor,0,,,1,0.42384505,continuous
heavy,0,210,4,24,24.0,6.7559557,1056894000.0,7140329500.0,49.29759,text,1,0.891369,24.891369,1,0.8233465,continuous
heavy,0,211,6,24,24.0,6.7060785,1814055600.0,12165199000.0,77.251625,video,0,,,1,0.7216896,continuous
heavy,0,212,9,24,24.0,3.4420652,1773168800.0,6103362600.0,56.980545,video,0,,,1,0.48113465,continuous
heavy,0,213,11,24,24.0,5.0134764,1872310000.0,9386782000.0,88.59026,text,0,,,1,0.67263824,continuous
heavy,0,214,13,24,24.0,1.7698671,2102266200.0,3720732000.0,75.370415,video,0,,,0,0.0,discrete
heavy,0,215,0,25,25.0,3.3351142,1440468700.0,4804128000.0,70.918076,text,0,,,0,0.0,discrete
heavy,0,216,3,25,25.0,2.3498766,1008107400.0,2368928000.0,88.07422,video,1,0.78564197,25.785643,1,0.5616423,continuous
heavy,0,217,3,25,25.0,7.42982,1567227500.0,11644217000.0,44.420433,text,0,,,1,0.41254237,continuous
heavy,0,218,4,25,25.0,6.4551415,978507970.0,6316407000.0,96.58911,image,0,,,0,0.0,discrete
heavy,0,219,5,25,25.0,4.4276347,1628650200.0,7211068000.0,109.63637,image,0,,,1,0.5055862,continuous
heavy,0,220,6,25,25.0,3.6040227,1977327500.0,7126333400.0,74.55493,image,0,,,1,0.8020502,continuous
heavy,0,221,7,25,25.0,6.008428,1042485600.0,6263700000.0,69.148056,sensor,0,,,0,0.0,discrete
heavy,0,222,8,25,25.0,3.6493564,4157851600.0,15173482000.0,36.524952,text,1,0.41406563,25.414066,0,0.0,discrete
heavy,0,223,10,25,25.0,2.2296472,967227200.0,2156575500.0,66.58795,sensor,1,0.70178664,25.701786,0,0.0,discrete
heavy,0,224,11,25,25.0,4.890605,963360400.0,4711415300.0,75.67859,text,1,0.4971287,25.49713,1,0.7163417,continuous
heavy,0,225,11,25,25.0,6.5416884,1322989800.0,8654588000.0,36.954384,image,0,,,1,0.6555537,continuous
heavy,0,226,12,25,25.0,4.274184,1039315140.0,4442224000.0,34.80731,image,0,,,0,0.0,discrete
