scenario,episode_id,t_slot,t_time,agent_id,task_id
heavy,0,13,13.0,8,113
heavy,0,13,13.0,10,114
heavy,0,13,13.0,12,115
heavy,0,13,13.0,13,116
heavy,0,13,13.0,16,117
heavy,0,13,13.0,17,118
heavy,0,13,13.0,17,119
heavy,0,14,14.0,0,120
heavy,0,14,14.0,3,121
heavy,0,14,14.0,3,122
heavy,0,14,14.0,6,123
heavy,0,14,14.0,9,124
heavy,0,14,14.0,12,125
heavy,0,14,14.0,12,126
heavy,0,14,14.0,12,127
heavy,0,14,14.0,14,128
heavy,0,14,14.0,15,129
heavy,0,15,15.0,1,130
heavy,0,15,15.0,6,131
heavy,0,15,15.0,6,132
heavy,0,15,15.0,8,133
heavy,0,15,15.0,8,134
heavy,0,15,15.0,8,135
heavy,0,15,15.0,9,136
heavy,0,15,15.0,10,137
heavy,0,15,15.0,10,138
heavy,0,15,15.0,11,139
heavy,0,15,15.0,12,140
heavy,0,15,15.0,12,141
heavy,0,15,15.0,12,142
heavy,0,15,15.0,14,143
heavy,0,15,15.0,17,144
heavy,0,16,16.0,0,145
heavy,0,16,16.0,1,146
heavy,0,16,16.0,2,147
heavy,0,16,16.0,3,148
heavy,0,16,16.0,6,149
heavy,0,16,16.0,12,150
heavy,0,16,16.0,13,151
heavy,0,16,16.0,13,152
heavy,0,16,16.0,16,153
heavy,0,17,17.0,1,154
heavy,0,17,17.0,1,155
heavy,0,17,17.0,5,156
heavy,0,17,17.0,8,157
heavy,0,17,17.0,10,158
heavy,0,17,17.0,10,159
heavy,0,17,17.0,12,160
heavy,0,17,17.0,15,161
heavy,0,17,17.0,15,162
heavy,0,17,17.0,17,163
heavy,0,18,18.0,0,164
heavy,0,18,18.0,5,165
heavy,0,18,18.0,6,166
heavy,0,18,18.0,7,167
heavy,0,18,18.0,12,168
heavy,0,18,18.0,13,169
heavy,0,19,19.0,1,170
heavy,0,19,19.0,6,171
heavy,0,19,19.0,10,172
heavy,0,19,19.0,11,173
heavy,0,19,19.0,12,174
heavy,0,19,19.0,13,175
heavy,0,19,19.0,16,176
heavy,0,20,20.0,0,177
heavy,0,20,20.0,5,178
heavy,0,20,20.0,5,179
heavy,0,20,20.0,6,180
heavy,0,20,20.0,7,181
heavy,0,20,20.0,8,182
heavy,0,20,20.0,10,183
heavy,0,20,20.0,16,184
heavy,0,21,21.0,0,185
heavy,0,21,21.0,1,186
heavy,0,21,21.0,4,187
heavy,0,21,21.0,8,188
heavy,0,21,21.0,8,189
heavy,0,21,21.0,10,190
heavy,0,21,21.0,10,191
heavy,0,21,21.0,10,192
heavy,0,21,21.0,12,193
heavy,0,21,21.0,13,194
heavy,0,21,21.0,16,195
heavy,0,22,22.0,0,196
heavy,0,22,22.0,0,197
heavy,0,22,22.0,6,198
heavy,0,22,22.0,7,199
heavy,0,22,22.0,7,200
heavy,0,22,22.0,10,201
heavy,0,22,22.0,16,202
heavy,0,22,22.0,16,203
heavy,0,23,23.0,0,204
heavy,0,23,23.0,9,205
heavy,0,23,23.0,10,206
heavy,0,23,23.0,12,207
heavy,0,23,23.0,12,208
heavy,0,23,23.0,16,209
heavy,0,24,24.0,0,210
heavy,0,24,24.0,0,211
heavy,0,24,24.0,1,212
heavy,0,24,24.0,3,213
heavy,0,24,24.0,4,214
heavy,0,24,24.0,5,215
heavy,0,24,24.0,5,216
heavy,0,24,24.0,6,217
heavy,0,24,24.0,8,218
heavy,0,24,24.0,8,219
heavy,0,24,24.0,9,220
heavy,0,24,24.0,14,221
heavy,0,25,25.0,6,222
heavy,0,25,25.0,9,223
heavy,0,25,25.0,14,224
heavy,0,25,25.0,15,225
heavy,0,25,25.0,15,226
heavy,0,26,26.0,0,227
heavy,0,26,26.0,1,228
heavy,0,26,26.0,1,229
heavy,0,26,26.0,3,230
heavy,0,26,26.0,4,231
heavy,0,26,26.0,5,232
heavy,0,26,26.0,14,233
heavy,0,26,26.0,16,234
heavy,0,26,26.0,16,235
heavy,0,27,27.0,0,236
heavy,0,27,27.0,0,237
heavy,0,27,27.0,1,238
heavy,0,27,27.0,2,239
heavy,0,27,27.0,5,240
heavy,0,27,27.0,5,241
heavy,0,27,27.0,6,242
heavy,0,27,27.0,6,243
heavy,0,27,27.0,8,244
heavy,0,27,27.0,10,245
heavy,0,27,27.0,12,246
heavy,0,27,27.0,12,247
heavy,0,27,27.0,14,248
heavy,0,28,28.0,1,249
heavy,0,28,28.0,3,250
heavy,0,28,28.0,7,251
heavy,0,28,28.0,9,252
heavy,0,28,28.0,10,253
heavy,0,28,28.0,11,254
heavy,0,28,28.0,13,255
heavy,0,28,28.0,14,256
heavy,0,28,28.0,15,257
heavy,0,28,28.0,16,258
heavy,0,29,29.0,0,259
heavy,0,29,29.0,1,260
heavy,0,29,29.0,10,261
heavy,0,29,29.0,10,262
heavy,0,29,29.0,10,263
heavy,0,29,29.0,10,264
heavy,0,29,29.0,14,265
heavy,0,29,29.0,14,266
heavy,0,30,30.0,0,267
heavy,0,30,30.0,0,268
heavy,0,30,30.0,1,269
heavy,0,30,30.0,1,270
heavy,0,30,30.0,1,271
heavy,0,30,30.0,5,272
heavy,0,30,30.0,6,273
heavy,0,30,30.0,7,274
heavy,0,30,30.0,8,275
heavy,0,30,30.0,8,276
heavy,0,30,30.0,9,277
heavy,0,30,30.0,10,278
heavy,0,30,30.0,11,279
heavy,0,30,30.0,15,280
heavy,0,31,31.0,0,281
heavy,0,31,31.0,4,282
heavy,0,31,31.0,5,283
heavy,0,31,31.0,7,284
heavy,0,31,31.0,8,285
heavy,0,31,31.0,9,286
heavy,0,31,31.0,12,287
heavy,0,31,31.0,12,288
heavy,0,31,31.0,15,289
heavy,0,32,32.0,0,290
heavy,0,32,32.0,0,291
heavy,0,32,32.0,0,292
heavy,0,32,32.0,1,293
heavy,0,32,32.0,2,294
heavy,0,32,32.0,3,295
heavy,0,32,32.0,7,296
heavy,0,32,32.0,7,297
heavy,0,32,32.0,11,298
heavy,0,32,32.0,11,299
heavy,0,32,32.0,12,300
heavy,0,32,32.0,16,301
heavy,0,32,32.0,17,302
heavy,0,33,33.0,0,303
heavy,0,33,33.0,0,304
heavy,0,33,33.0,0,305
heavy,0,33,33.0,1,306
heavy,0,33,33.0,1,307
heavy,0,33,33.0,2,308
heavy,0,33,33.0,3,309
heavy,0,33,33.0,4,310
heavy,0,33,33.0,4,311
heavy,0,33,33.0,4,312
heavy,0,33,33.0,5,313
heavy,0,33,33.0,8,314
heavy,0,33,33.0,9,315
heavy,0,33,33.0,10,316
heavy,0,33,33.0,11,317
heavy,0,33,33.0,12,318
heavy,0,33,33.0,14,319
heavy,0,33,33.0,17,320
heavy,0,34,34.0,0,321
heavy,0,34,34.0,2,322
heavy,0,34,34.0,5,323
heavy,0,34,34.0,7,324
heavy,0,34,34.0,7,325
heavy,0,34,34.0,8,326
heavy,0,34,34.0,9,327
heavy,0,34,34.0,9,328
heavy,0,34,34.0,11,329
heavy,0,34,34.0,12,330
heavy,0,34,34.0,12,331
heavy,0,34,34.0,13,332
heavy,0,34,34.0,16,333
heavy,0,34,34.0,17,334
heavy,0,35,35.0,5,335
heavy,0,35,35.0,6,336
heavy,0,35,35.0,6,337
heavy,0,35,35.0,11,338
heavy,0,36,36.0,0,339
heavy,0,36,36.0,0,340
heavy,0,36,36.0,0,341
heavy,0,36,36.0,1,342
heavy,0,36,36.0,1,343
heavy,0,36,36.0,5,344
heavy,0,36,36.0,7,345
heavy,0,36,36.0,8,346
heavy,0,36,36.0,16,347
heavy,0,36,36.0,17,348
heavy,0,36,36.0,17,349
heavy,0,37,37.0,3,350
heavy,0,37,37.0,5,351
heavy,0,37,37.0,8,352
heavy,0,37,37.0,10,353
heavy,0,37,37.0,17,354
heavy,0,38,38.0,0,355
heavy,0,38,38.0,3,356
heavy,0,38,38.0,3,357
heavy,0,38,38.0,6,358
heavy,0,38,38.0,7,359
heavy,0,38,38.0,9,360
heavy,0,38,38.0,16,361
heavy,0,39,39.0,0,362
heavy,0,39,39.0,1,363
heavy,0,39,39.0,1,364
heavy,0,39,39.0,1,365
heavy,0,39,39.0,4,366
heavy,0,39,39.0,4,367
heavy,0,39,39.0,5,368
heavy,0,39,39.0,9,369
heavy,0,39,39.0,10,370
heavy,0,39,39.0,15,371
heavy,0,39,39.0,16,372
heavy,0,39,39.0,17,373
heavy,0,39,39.0,17,374
heavy,0,40,40.0,0,375
heavy,0,40,40.0,6,376
heavy,0,40,40.0,8,377
heavy,0,40,40.0,13,378
heavy,0,40,40.0,17,379
heavy,0,41,41.0,5,380
heavy,0,41,41.0,14,381
heavy,0,41,41.0,14,382
heavy,0,41,41.0,16,383
heavy,0,42,42.0,0,384
heavy,0,42,42.0,1,385
heavy,0,42,42.0,3,386
heavy,0,42,42.0,5,387
heavy,0,42,42.0,5,388
heavy,0,42,42.0,12,389
heavy,0,43,43.0,0,390
heavy,0,43,43.0,1,391
heavy,0,43,43.0,9,392
heavy,0,43,43.0,14,393
heavy,0,44,44.0,0,394
heavy,0,44,44.0,0,395
heavy,0,44,44.0,0,396
heavy,0,44,44.0,5,397
heavy,0,44,44.0,7,398
heavy,0,44,44.0,8,399
heavy,0,44,44.0,9,400
heavy,0,44,44.0,11,401
heavy,0,44,44.0,12,402
heavy,0,44,44.0,14,403
heavy,0,44,44.0,15,404
heavy,0,45,45.0,1,405
heavy,0,45,45.0,1,406
heavy,0,45,45.0,2,407
heavy,0,45,45.0,8,408
heavy,0,45,45.0,9,409
heavy,0,45,45.0,12,410
heavy,0,45,45.0,12,411
heavy,0,45,45.0,13,412
heavy,0,46,46.0,0,413
heavy,0,46,46.0,0,414
heavy,0,46,46.0,0,415
heavy,0,46,46.0,1,416
heavy,0,46,46.0,6,417
heavy,0,46,46.0,9,418
heavy,0,46,46.0,9,419
heavy,0,46,46.0,9,420
heavy,0,46,46.0,9,421
heavy,0,46,46.0,10,422
heavy,0,46,46.0,10,423
heavy,0,46,46.0,14,424
heavy,0,46,46.0,15,425
heavy,0,47,47.0,1,426
heavy,0,47,47.0,4,427
heavy,0,47,47.0,4,428
heavy,0,47,47.0,4,429
heavy,0,47,47.0,4,430
heavy,0,47,47.0,5,431
heavy,0,47,47.0,5,432
heavy,0,47,47.0,5,433
heavy,0,47,47.0,7,434
heavy,0,47,47.0,7,435
heavy,0,47,47.0,8,436
heavy,0,47,47.0,8,437
heavy,0,47,47.0,12,438
heavy,0,47,47.0,16,439
heavy,0,48,48.0,6,440
heavy,0,48,48.0,7,441
heavy,0,48,48.0,9,442
heavy,0,48,48.0,13,443
heavy,0,48,48.0,15,444
heavy,0,48,48.0,17,445
heavy,0,49,49.0,0,446
heavy,0,49,49.0,1,447
heavy,0,49,49.0,1,448
heavy,0,49,49.0,3,449
heavy,0,49,49.0,7,450
heavy,0,49,49.0,9,451
heavy,0,49,49.0,10,452
heavy,0,49,49.0,10,453
heavy,0,49,49.0,16,454
heavy,0,49,49.0,17,455
heavy,0,49,49.0,17,456
heavy,0,50,50.0,0,457
heavy,0,50,50.0,7,458
heavy,0,50,50.0,10,459
heavy,0,50,50.0,11,460
heavy,0,50,50.0,17,461
heavy,0,51,51.0,3,462
heavy,0,51,51.0,6,463
heavy,0,51,51.0,9,464
heavy,0,51,51.0,16,465
heavy,0,51,51.0,16,466
heavy,0,52,52.0,0,467
heavy,0,52,52.0,0,468
heavy,0,52,52.0,3,469
heavy,0,52,52.0,6,470
heavy,0,52,52.0,7,471
heavy,0,52,52.0,8,472
heavy,0,52,52.0,10,473
heavy,0,52,52.0,13,474
heavy,0,52,52.0,15,475
heavy,0,52,52.0,15,476
heavy,0,53,53.0,7,477
heavy,0,53,53.0,8,478
heavy,0,53,53.0,9,479
heavy,0,53,53.0,13,480
heavy,0,53,53.0,17,481
heavy,0,54,54.0,2,482
heavy,0,54,54.0,2,483
heavy,0,54,54.0,3,484
heavy,0,54,54.0,6,485
heavy,0,54,54.0,10,486
heavy,0,54,54.0,10,487
heavy,0,54,54.0,15,488
heavy,0,54,54.0,15,489
heavy,0,55,55.0,2,490
heavy,0,55,55.0,4,491
heavy,0,55,55.0,13,492
heavy,0,55,55.0,14,493
heavy,0,55,55.0,16,494
heavy,0,56,56.0,0,495
heavy,0,56,56.0,2,496
heavy,0,56,56.0,5,497
heavy,0,56,56.0,5,498
heavy,0,56,56.0,7,499
heavy,0,56,56.0,7,500
heavy,0,56,56.0,8,501
heavy,0,56,56.0,8,502
heavy,0,56,56.0,8,503
heavy,0,56,56.0,12,504
heavy,0,57,57.0,0,505
heavy,0,57,57.0,0,506
heavy,0,57,57.0,1,507
heavy,0,57,57.0,6,508
heavy,0,57,57.0,7,509
heavy,0,57,57.0,11,510
heavy,0,57,57.0,16,511
heavy,0,57,57.0,17,512
heavy,0,57,57.0,17,513
heavy,0,58,58.0,0,514
heavy,0,58,58.0,5,515
heavy,0,58,58.0,6,516
heavy,0,58,58.0,7,517
heavy,0,58,58.0,11,518
heavy,0,59,59.0,1,519
heavy,0,59,59.0,1,520
heavy,0,59,59.0,5,521
heavy,0,59,59.0,8,522
heavy,0,59,59.0,10,523
heavy,0,59,59.0,12,524
heavy,0,59,59.0,12,525
heavy,0,59,59.0,13,526
heavy,0,59,59.0,15,527
heavy,0,59,59.0,17,528
heavy,0,60,60.0,0,529
heavy,0,60,60.0,0,530
heavy,0,60,60.0,1,531
heavy,0,60,60.0,4,532
heavy,0,60,60.0,6,533
heavy,0,61,61.0,1,534
heavy,0,61,61.0,1,535
heavy,0,61,61.0,1,536
heavy,0,61,61.0,6,537
heavy,0,61,61.0,7,538
heavy,0,61,61.0,16,539
heavy,0,62,62.0,1,540
heavy,0,62,62.0,5,541
heavy,0,62,62.0,8,542
heavy,0,62,62.0,11,543
heavy,0,62,62.0,11,544
heavy,0,62,62.0,17,545
heavy,0,63,63.0,0,546
heavy,0,63,63.0,0,547
heavy,0,63,63.0,1,548
heavy,0,63,63.0,7,549
heavy,0,63,63.0,11,550
heavy,0,63,63.0,12,551
heavy,0,63,63.0,14,552
heavy,0,64,64.0,1,553
heavy,0,64,64.0,1,554
heavy,0,64,64.0,1,555
heavy,0,64,64.0,2,556
heavy,0,64,64.0,6,557
heavy,0,64,64.0,7,558
heavy,0,64,64.0,16,559
heavy,0,64,64.0,16,560
heavy,0,65,65.0,0,561
heavy,0,65,65.0,0,562
heavy,0,65,65.0,1,563
heavy,0,65,65.0,6,564
heavy,0,65,65.0,6,565
heavy,0,65,65.0,8,566
heavy,0,65,65.0,8,567
heavy,0,65,65.0,12,568
heavy,0,65,65.0,13,569
heavy,0,65,65.0,17,570
heavy,0,66,66.0,0,571
heavy,0,66,66.0,1,572
heavy,0,66,66.0,2,573
heavy,0,66,66.0,9,574
heavy,0,66,66.0,10,575
heavy,0,66,66.0,10,576
heavy,0,66,66.0,14,577
heavy,0,66,66.0,14,578
heavy,0,66,66.0,15,579
heavy,0,66,66.0,17,580
heavy,0,67,67.0,0,581
heavy,0,67,67.0,2,582
heavy,0,67,67.0,2,583
heavy,0,67,67.0,5,584
heavy,0,67,67.0,6,585
heavy,0,67,67.0,7,586
heavy,0,67,67.0,8,587
heavy,0,67,67.0,9,588
heavy,0,67,67.0,10,589
heavy,0,67,67.0,11,590
heavy,0,67,67.0,13,591
heavy,0,67,67.0,15,592
heavy,0,67,67.0,16,593
heavy,0,68,68.0,1,594
heavy,0,68,68.0,4,595
heavy,0,68,68.0,4,596
heavy,0,68,68.0,7,597
heavy,0,68,68.0,8,598
heavy,0,68,68.0,9,599
heavy,0,68,68.0,12,600
heavy,0,68,68.0,15,601
heavy,0,69,69.0,3,602
heavy,0,69,69.0,15,603
heavy,0,70,70.0,1,604
heavy,0,70,70.0,3,605
heavy,0,70,70.0,7,606
heavy,0,70,70.0,7,607
heavy,0,70,70.0,7,608
heavy,0,70,70.0,9,609
heavy,0,70,70.0,9,610
heavy,0,70,70.0,10,611
heavy,0,70,70.0,10,612
heavy,0,71,71.0,0,613
heavy,0,71,71.0,5,614
heavy,0,71,71.0,7,615
heavy,0,71,71.0,7,616
heavy,0,71,71.0,8,617
heavy,0,71,71.0,12,618
heavy,0,71,71.0,15,619
heavy,0,71,71.0,16,620
heavy,0,71,71.0,17,621
heavy,0,72,72.0,0,622
heavy,0,72,72.0,3,623
heavy,0,72,72.0,4,624
heavy,0,72,72.0,8,625
heavy,0,72,72.0,8,626
heavy,0,72,72.0,16,627
heavy,0,73,73.0,5,628
heavy,0,73,73.0,8,629
heavy,0,73,73.0,8,630
heavy,0,73,73.0,8,631
heavy,0,73,73.0,10,632
heavy,0,73,73.0,15,633
heavy,0,74,74.0,1,634
heavy,0,74,74.0,1,635
heavy,0,74,74.0,1,636
heavy,0,74,74.0,2,637
heavy,0,74,74.0,3,638
heavy,0,74,74.0,4,639
heavy,0,74,74.0,5,640
heavy,0,74,74.0,5,641
heavy,0,74,74.0,7,642
heavy,0,74,74.0,7,643
heavy,0,74,74.0,10,644
heavy,0,74,74.0,10,645
heavy,0,74,74.0,11,646
heavy,0,75,75.0,0,647
heavy,0,75,75.0,0,648
heavy,0,76,76.0,0,649
heavy,0,76,76.0,1,650
heavy,0,76,76.0,2,651
heavy,0,76,76.0,3,652
heavy,0,76,76.0,4,653
heavy,0,76,76.0,5,654
heavy,0,76,76.0,7,655
heavy,0,76,76.0,8,656
heavy,0,76,76.0,10,657
heavy,0,76,76.0,10,658
heavy,0,76,76.0,10,659
heavy,0,76,76.0,12,660
heavy,0,76,76.0,14,661
heavy,0,76,76.0,14,662
heavy,0,76,76.0,14,663
heavy,0,76,76.0,16,664
heavy,0,77,77.0,5,665
heavy,0,77,77.0,6,666
heavy,0,77,77.0,9,667
heavy,0,77,77.0,16,668
heavy,0,78,78.0,3,669
heavy,0,78,78.0,3,670
heavy,0,78,78.0,7,671
heavy,0,78,78.0,7,672
heavy,0,78,78.0,9,673
heavy,0,78,78.0,9,674
heavy,0,78,78.0,10,675
heavy,0,78,78.0,16,676
heavy,0,79,79.0,0,677
heavy,0,79,79.0,0,678
heavy,0,79,79.0,1,679
heavy,0,79,79.0,1,680
heavy,0,79,79.0,6,681
heavy,0,79,79.0,6,682
heavy,0,79,79.0,9,683
heavy,0,79,79.0,10,684
heavy,0,79,79.0,12,685
heavy,0,79,79.0,12,686
heavy,0,79,79.0,16,687
heavy,0,79,79.0,17,688
heavy,0,80,80.0,0,689
heavy,0,80,80.0,1,690
heavy,0,80,80.0,4,691
heavy,0,80,80.0,7,692
heavy,0,80,80.0,8,693
heavy,0,80,80.0,8,694
heavy,0,80,80.0,8,695
heavy,0,80,80.0,14,696
heavy,0,80,80.0,15,697
heavy,0,80,80.0,16,698
heavy,0,80,80.0,17,699
heavy,0,81,81.0,0,700
heavy,0,81,81.0,0,701
heavy,0,81,81.0,1,702
heavy,0,81,81.0,1,703
heavy,0,81,81.0,7,704
heavy,0,81,81.0,7,705
heavy,0,81,81.0,8,706
heavy,0,81,81.0,8,707
heavy,0,81,81.0,9,708
heavy,0,81,81.0,9,709
heavy,0,81,81.0,10,710
heavy,0,81,81.0,10,711
heavy,0,81,81.0,11,712
heavy,0,81,81.0,11,713
heavy,0,81,81.0,12,714
heavy,0,81,81.0,14,715
heavy,0,81,81.0,14,716
heavy,0,82,82.0,1,717
heavy,0,82,82.0,1,718
heavy,0,82,82.0,2,719
heavy,0,82,82.0,7,720
heavy,0,82,82.0,9,721
heavy,0,82,82.0,9,722
heavy,0,82,82.0,13,723
heavy,0,83,83.0,1,724
heavy,0,83,83.0,6,725
heavy,0,83,83.0,7,726
heavy,0,83,83.0,16,727
heavy,0,84,84.0,0,728
heavy,0,84,84.0,8,729
heavy,0,84,84.0,10,730
heavy,0,84,84.0,11,731
heavy,0,84,84.0,12,732
heavy,0,84,84.0,14,733
heavy,0,84,84.0,17,734
heavy,0,84,84.0,17,735
heavy,0,85,85.0,0,736
heavy,0,85,85.0,1,737
heavy,0,85,85.0,5,738
heavy,0,85,85.0,6,739
heavy,0,85,85.0,9,740
heavy,0,85,85.0,10,741
heavy,0,85,85.0,11,742
heavy,0,86,86.0,1,743
heavy,0,86,86.0,3,744
heavy,0,86,86.0,6,745
heavy,0,86,86.0,6,746
heavy,0,86,86.0,6,747
heavy,0,86,86.0,12,748
heavy,0,86,86.0,12,749
heavy,0,86,86.0,16,750
heavy,0,86,86.0,16,751
heavy,0,87,87.0,0,752
heavy,0,87,87.0,1,753
heavy,0,87,87.0,1,754
heavy,0,87,87.0,5,755
heavy,0,87,87.0,7,756
heavy,0,87,87.0,8,757
heavy,0,87,87.0,10,758
heavy,0,87,87.0,16,759
heavy,0,87,87.0,17,760
heavy,0,88,88.0,0,761
heavy,0,88,88.0,0,762
heavy,0,88,88.0,1,763
heavy,0,88,88.0,8,764
heavy,0,88,88.0,8,765
heavy,0,88,88.0,13,766
heavy,0,88,88.0,16,767
heavy,0,88,88.0,17,768
heavy,0,89,89.0,0,769
heavy,0,89,89.0,1,770
heavy,0,89,89.0,4,771
heavy,0,89,89.0,5,772
heavy,0,89,89.0,6,773
heavy,0,89,89.0,7,774
heavy,0,89,89.0,7,775
heavy,0,89,89.0,7,776
heavy,0,89,89.0,8,777
heavy,0,89,89.0,12,778
heavy,0,89,89.0,16,779
heavy,0,90,90.0,0,780
heavy,0,90,90.0,1,781
heavy,0,90,90.0,2,782
heavy,0,90,90.0,2,783
heavy,0,90,90.0,4,784
heavy,0,90,90.0,5,785
heavy,0,90,90.0,7,786
heavy,0,90,90.0,11,787
heavy,0,90,90.0,12,788
heavy,0,90,90.0,15,789
heavy,0,90,90.0,16,790
heavy,0,90,90.0,16,791
heavy,0,91,91.0,7,792
heavy,0,91,91.0,8,793
heavy,0,91,91.0,11,794
heavy,0,91,91.0,12,795
heavy,0,91,91.0,13,796
heavy,0,91,91.0,16,797
heavy,0,92,92.0,1,798
heavy,0,92,92.0,1,799
heavy,0,92,92.0,4,800
heavy,0,92,92.0,5,801
heavy,0,92,92.0,7,802
heavy,0,92,92.0,8,803
heavy,0,93,93.0,0,804
heavy,0,93,93.0,0,805
heavy,0,93,93.0,5,806
heavy,0,93,93.0,5,807
heavy,0,93,93.0,6,808
heavy,0,93,93.0,9,809
heavy,0,93,93.0,9,810
heavy,0,93,93.0,10,811
heavy,0,93,93.0,12,812
heavy,0,93,93.0,15,813
heavy,0,93,93.0,15,814
heavy,0,93,93.0,15,815
heavy,0,93,93.0,16,816
heavy,0,93,93.0,17,817
heavy,0,94,94.0,0,818
heavy,0,94,94.0,2,819
heavy,0,94,94.0,4,820
heavy,0,94,94.0,8,821
heavy,0,94,94.0,12,822
heavy,0,94,94.0,12,823
heavy,0,94,94.0,12,824
heavy,0,94,94.0,14,825
heavy,0,95,95.0,3,826
heavy,0,95,95.0,6,827
heavy,0,95,95.0,7,828
heavy,0,95,95.0,8,829
heavy,0,95,95.0,9,830
heavy,0,95,95.0,10,831
heavy,0,95,95.0,10,832
heavy,0,95,95.0,11,833
heavy,0,95,95.0,14,834
heavy,0,95,95.0,15,835
heavy,0,95,95.0,15,836
heavy,0,95,95.0,17,837
heavy,0,95,95.0,17,838
heavy,0,96,96.0,5,839
heavy,0,96,96.0,6,840
heavy,0,96,96.0,7,841
heavy,0,96,96.0,10,842
heavy,0,96,96.0,15,843
heavy,0,96,96.0,16,844
heavy,0,97,97.0,0,845
heavy,0,97,97.0,0,846
heavy,0,97,97.0,0,847
heavy,0,97,97.0,1,848
heavy,0,97,97.0,1,849
heavy,0,97,97.0,8,850
heavy,0,97,97.0,8,851
heavy,0,97,97.0,10,852
heavy,0,97,97.0,10,853
heavy,0,97,97.0,10,854
heavy,0,97,97.0,12,855
heavy,0,97,97.0,13,856
heavy,0,97,97.0,16,857
heavy,0,98,98.0,4,858
heavy,0,98,98.0,6,859
heavy,0,98,98.0,16,860
heavy,0,98,98.0,16,861
heavy,0,99,99.0,1,862
heavy,0,99,99.0,1,863
heavy,0,99,99.0,2,864
heavy,0,99,99.0,2,865
heavy,0,99,99.0,4,866
heavy,0,99,99.0,8,867
heavy,0,99,99.0,10,868
heavy,0,99,99.0,10,869
heavy,0,99,99.0,12,870
