scenario,episode_id,task_id,agent_id,t_arrival_slot,t_arrival_time,b_mb,rho_cyc_per_mb,c_cycles,mem_mb,modality,has_deadline,deadline_s,deadline_time,non_atomic,split_ratio,action_space_hint
light,0,41,15,59,59.0,2.0000011584462247,1000000724.3507043,2000002607.1484725,63.99998818145819,image,0,,,1,0.2757670251537627,continuous
light,0,42,1,60,60.0,2.0000003403297146,999997919.8614702,1999996180.051947,63.999982140116536,image,0,,,0,0.0,discrete
light,0,43,15,60,60.0,2.000002482711096,1000000909.0046834,2000004300.7227194,63.99997586065681,image,0,,,0,0.0,discrete
light,0,44,14,61,61.0,2.000000200601224,999999490.5953085,1999999181.791739,64.00003841656351,sensor,0,,,1,0.27154216149820515,continuous
light,0,45,15,62,62.0,1.9999982632207913,999999976.1464192,1999998215.5136712,63.99987836347867,video,0,,,0,0.0,discrete
light,0,46,3,63,63.0,2.0000024336955784,999999087.2898332,2000000608.2730236,63.99995347743362,video,1,1.614593685834368,64.61459368583436,0,0.0,discrete
light,0,47,10,65,65.0,2.0000009985365788,999999454.4447677,1999999907.4255695,63.999866614591205,text,0,,,0,0.0,discrete
light,0,48,12,70,70.0,1.9999987399285744,1000000628.811131,1999999997.550044,64.00000758278608,image,0,,,1,0.25025851926722525,continuous
light,0,49,1,71,71.0,1.9999998000475594,999999990.5474716,1999999781.1425045,63.99994592352246,image,0,,,0,0.0,discrete
light,0,50,6,71,71.0,1.9999981990108848,999999967.1817397,1999998133.3744233,63.99999732383831,text,0,,,0,0.0,discrete
light,0,51,14,71,71.0,1.9999979911637698,999999609.2410203,1999997209.6465955,64.00005306169302,text,0,,,1,0.6691988805477599,continuous
light,0,52,3,72,72.0,2.0000019102132516,1000001236.279839,2000004382.7752912,64.0001168564431,sensor,1,1.0355561592313303,73.03555615923133,0,0.0,discrete
light,0,53,14,73,73.0,1.9999991770837005,999999740.6460155,1999998658.3759449,64.00003726407837,text,0,,,0,0.0,discrete
light,0,54,12,75,75.0,2.00000184955055,999999417.4788809,2000000684.5072343,64.00001624529237,image,0,,,0,0.0,discrete
light,0,55,6,80,80.0,2.000002569263011,999999278.6711367,2000001126.603431,63.99999132785819,image,1,1.045609816087511,81.0456098160875,0,0.0,discrete
light,0,56,8,81,81.0,2.0000007647824574,1000000975.9415741,2000002716.666352,63.99995340800956,sensor,1,1.4552239736122448,82.45522397361225,0,0.0,discrete
light,0,57,4,86,86.0,2.000003310458249,1000000525.3882934,2000004361.236575,63.99995657380036,image,0,,,1,0.4017288177169873,continuous
light,0,58,17,87,87.0,2.0000078727709933,1000000487.7515469,2000008848.277927,64.00011947289279,text,0,,,1,0.32995331312033643,continuous
light,0,59,11,89,89.0,1.999999368909485,999998534.2033824,1999996437.317175,64.00010303683295,video,0,,,0,0.0,discrete
light,0,60,6,91,91.0,2.000000664638115,999999146.4470005,1999998957.531549,64.00001313979625,image,0,,,1,0.6369682283955267,continuous
light,0,61,7,91,91.0,1.9999986067774633,999999082.5798095,1999996771.9383607,64.00000819917123,image,0,,,1,0.5573850674273344,continuous
light,0,62,14,91,91.0,2.000001024092208,999997192.9945335,1999995410.0784004,64.00001195462188,sensor,0,,,0,0.0,discrete
light,0,63,7,93,93.0,1.9999991586300028,999999641.8660929,1999998442.36249,64.00012364808366,video,0,,,0,0.0,discrete
light,0,64,9,93,93.0,1.9999991361744736,1000000660.0268283,2000000456.22756,64.00001268250593,video,0,,,0,0.0,discrete
light,0,65,13,93,93.0,1.9999999034802085,1000001206.8082383,2000002317.0965686,63.9998954979271,sensor,0,,,0,0.0,discrete
light,0,66,8,95,95.0,2.0000051353441464,1000000015.8240917,2000005166.992411,64.00001906959105,image,0,,,1,0.46365049935492486,continuous
light,0,67,9,96,96.0,1.999998074715631,1000000719.2358907,1999999513.1860278,63.99998977824805,video,0,,,0,0.0,discrete
light,0,68,1,97,97.0,1.999999864149946,999999900.6667302,1999999665.4834197,64.00004411390324,image,1,1.976288547553286,98.97628854755328,0,0.0,discrete
light,0,69,15,99,99.0,1.9999985570958396,1000000431.5149091,1999999420.1250353,64.00004211838561,video,1,1.8801905039137408,100.88019050391374,1,0.5620299058936562,continuous
light,0,70,12,100,100.0,1.9999995853648835,1000001666.1321939,2000002917.6285806,64.00000306914586,image,0,,,0,0.0,discrete
light,0,71,4,103,103.0,1.999997210278727,999999888.1873167,1999996986.6536722,64.00008196857118,text,0,,,0,0.0,discrete
light,0,72,12,108,108.0,2.0000003244383624,999999551.5055712,1999999427.4493594,63.99998419589809,sensor,1,1.2387095149932055,109.2387095149932,0,0.0,discrete
light,0,73,16,114,114.0,1.999998365377908,1000000557.3523883,1999999480.0817735,63.99998395372097,sensor,1,1.8169060453216184,115.81690604532162,0,0.0,discrete
light,0,74,4,115,115.0,1.999997820778302,1000000040.9525002,1999997902.6832132,64.00008701215604,video,0,,,0,0.0,discrete
light,0,75,13,115,115.0,2.000001097384246,999999753.8280401,2000000605.0400562,63.99998402960515,sensor,0,,,0,0.0,discrete
light,0,76,7,119,119.0,1.9999969515199545,1000000516.6519811,1999997984.8223417,64.00003369195858,video,0,,,0,0.0,discrete
light,0,77,10,119,119.0,1.999999181304529,1000000922.6909428,2000001026.6856592,64.00000022559479,video,0,,,1,0.6941207322025591,continuous
light,0,78,17,121,121.0,2.000000040569255,999999824.4507188,1999999689.4706855,64.00013236698503,sensor,0,,,0,0.0,discrete
light,0,79,7,124,124.0,2.0000047414894957,999998582.5681626,2000001906.6191,63.999915006563434,video,0,,,0,0.0,discrete
light,0,80,10,124,124.0,1.9999994850642866,999999614.3899662,1999998713.8444176,64.00011621646661,text,0,,,0,0.0,discrete
light,0,81,1,126,126.0,1.9999985560305027,1000001171.4505737,2000000898.9299586,64.00002521391787,video,1,1.8144633743144858,127.81446337431449,1,0.45544453360105036,continuous
light,0,82,4,129,129.0,2.000000366814606,999999065.0894042,1999998496.9930713,63.99998655061981,video,0,,,0,0.0,discrete
light,0,83,4,129,129.0,1.9999959019319764,999999352.8840489,1999994607.7027261,64.0000188136827,sensor,0,,,0,0.0,discrete
light,0,84,8,129,129.0,1.999998755737392,999998883.7000663,1999996523.1389136,63.99996418347086,text,0,,,0,0.0,discrete
light,0,85,3,131,131.0,1.999999851217027,999999949.7387406,1999999750.6945155,64.00010949620466,video,0,,,1,0.7102674815869556,continuous
light,0,86,12,131,131.0,1.9999999105575612,1000000139.8250495,2000000190.2076478,63.999947560772256,image,0,,,0,0.0,discrete
light,0,87,17,131,131.0,2.000003131766103,999999589.8489206,2000002311.4626596,63.99997397486349,video,0,,,0,0.0,discrete
light,0,88,2,133,133.0,2.000000928217907,999998946.1139163,1999998820.4447613,64.00012994400932,image,0,,,1,0.31541197446179703,continuous
light,0,89,14,134,134.0,1.9999986354779138,999998947.2597362,1999996529.9988227,63.999943434370515,image,0,,,0,0.0,discrete
light,0,90,12,138,138.0,2.000000577227311,1000000030.4338526,2000000638.0950334,63.99998097311791,video,0,,,1,0.5411771117140058,continuous
light,0,91,12,138,138.0,2.000001909615063,1000000777.7669529,2000003465.150454,64.00012513064067,text,1,0.8787811664252622,138.87878116642526,0,0.0,discrete
light,0,92,14,142,142.0,2.0000009558264815,999999386.5223287,1999999728.8705525,64.00008298309501,text,1,1.0503947077940785,143.05039470779408,1,0.7065360066146034,continuous
light,0,93,3,146,146.0,1.9999985468625634,1000001490.8958356,2000001528.6520681,64.0001332986901,sensor,0,,,0,0.0,discrete
light,0,94,3,147,147.0,2.00000079668446,1000001220.8089528,2000003238.3033383,63.99989564962585,video,1,1.4660300244226376,148.46603002442265,0,0.0,discrete
light,0,95,4,150,150.0,2.0000018278629854,999999849.8876863,2000001527.6380835,64.00003677666174,sensor,0,,,1,0.38493720948764226,continuous
light,0,96,10,153,153.0,1.9999978615907428,1000002027.032686,2000001915.6517801,63.99990450149568,image,0,,,1,0.6420894797555745,continuous
light,0,97,4,159,159.0,1.9999983796306073,1000000488.4007914,1999999356.4313989,63.999799591151465,video,0,,,0,0.0,discrete
light,0,98,11,160,160.0,1.9999984634537151,999999182.8257883,1999996829.1065474,64.00006885324804,sensor,0,,,0,0.0,discrete
light,0,99,1,161,161.0,2.0000003458183255,999999883.2409912,2000000112.3002677,63.999946240716085,text,0,,,0,0.0,discrete
light,0,100,10,163,163.0,1.9999997066470492,999999948.9994209,1999999604.645906,63.99996904430465,image,0,,,1,0.7178883092168944,continuous
light,0,101,4,166,166.0,1.9999996889351372,999999117.0414956,1999997923.018403,63.99998441361481,text,0,,,1,0.641503661593976,continuous
light,0,102,9,167,167.0,2.0000017360348425,999998292.0538895,1999998320.1396565,64.00000389963763,sensor,0,,,0,0.0,discrete
light,0,103,9,169,169.0,2.0000031371057445,1000001278.4592543,2000005694.0282638,63.999941422019006,text,0,,,1,0.6747193395668603,continuous
light,0,104,10,170,170.0,2.0000022898745176,999999656.973896,2000001603.8215241,63.99991205295155,image,0,,,0,0.0,discrete
light,0,105,13,171,171.0,2.0000021346530454,1000000002.6399071,2000002139.9328654,64.0001204990789,video,0,,,0,0.0,discrete
light,0,106,10,174,174.0,1.9999992426561939,999999351.5527023,1999997945.7620895,64.00002610155083,sensor,0,,,0,0.0,discrete
light,0,107,10,174,174.0,2.0000006241491475,999999516.7056308,1999999657.5601075,63.99986311219254,text,0,,,1,0.4456483828725141,continuous
light,0,108,3,179,179.0,2.000000845421829,999999054.9029593,1999998955.2269487,64.00007200482709,sensor,0,,,0,0.0,discrete
light,0,109,15,179,179.0,1.999998807503818,1000002137.5976682,2000003082.6966052,64.00002934467898,sensor,0,,,0,0.0,discrete
light,0,110,0,180,180.0,2.0000024985469875,999999608.5746807,2000001715.695371,64.00003419815137,image,0,,,0,0.0,discrete
light,0,111,15,180,180.0,1.9999974799661913,1000000467.1026357,1999998414.1702857,63.99998469959773,sensor,0,,,0,0.0,discrete
light,0,112,4,182,182.0,2.0000013836839114,1000000355.1285899,2000002093.9415827,64.00008747853703,sensor,0,,,0,0.0,discrete
light,0,113,12,185,185.0,1.9999970279437445,1000000329.3173878,1999997686.5775414,64.00004214132893,image,0,,,0,0.0,discrete
light,0,114,14,185,185.0,2.000001168501132,1000001253.4537032,2000003675.410003,64.00000682468499,sensor,0,,,0,0.0,discrete
light,0,115,14,186,186.0,2.000005552436731,999999673.7055553,2000004899.8460298,64.0000582661511,text,0,,,0,0.0,discrete
light,0,116,15,189,189.0,2.0000011390133428,999999800.2252412,2000000739.4635975,63.99999722689294,sensor,0,,,0,0.0,discrete
light,0,117,9,193,193.0,1.9999994624382138,999998621.3211483,1999996705.0812514,63.999979717528056,image,0,,,1,0.28626774286077394,continuous
light,0,118,4,194,194.0,1.9999997510592844,999999787.6150002,1999999326.2893379,64.00010336888319,text,0,,,0,0.0,discrete
light,0,119,3,196,196.0,1.9999996131998092,999998910.9803938,1999997435.161018,63.999995976883206,video,0,,,0,0.0,discrete
light,0,120,15,196,196.0,2.000002321522683,1000000641.9348814,2000003605.3939362,63.99992216371017,image,0,,,0,0.0,discrete
light,0,121,5,198,198.0,2.0000026506120947,1000000659.8178256,2000003970.2494948,63.999978820311426,image,0,,,0,0.0,discrete
light,0,122,6,198,198.0,2.000001284842608,1000000204.6552464,2000001694.1533635,63.99999245607673,video,0,,,1,0.40992366677183584,continuous
light,0,123,1,201,201.0,1.9999980023300004,1000000599.0134408,1999999200.3556855,64.00010221833297,sensor,0,,,0,0.0,discrete
light,0,124,12,204,204.0,1.999997464218495,999998545.4115311,1999994555.0452456,63.999985005931336,text,0,,,0,0.0,discrete
light,0,125,1,206,206.0,2.0000008875634494,999999118.0464721,1999999123.6556108,64.00000385934071,image,0,,,0,0.0,discrete
light,0,126,3,206,206.0,1.999999842145867,999999139.2950102,1999998120.7360232,63.9998186483392,image,0,,,0,0.0,discrete
light,0,127,7,207,207.0,2.0000013707488096,1000000511.9608761,2000002394.6712635,63.999986932659,sensor,1,1.9166058270927464,208.91660582709275,0,0.0,discrete
light,0,128,7,207,207.0,2.000000215293329,1000000047.4973629,2000000310.288065,64.00001018908209,image,0,,,0,0.0,discrete
light,0,129,8,209,209.0,2.0000025744787355,999999151.6526773,2000000877.7819061,64.00006079005684,text,0,,,1,0.7229994752606776,continuous
light,0,130,17,211,211.0,2.0000000640106683,1000000521.9580151,2000001107.9267318,63.99999811518655,sensor,0,,,1,0.6811533175730721,continuous
light,0,131,9,213,213.0,1.9999972047841268,999999586.4716164,1999996377.7285154,64.00001551260526,text,0,,,0,0.0,discrete
light,0,132,9,214,214.0,1.999999487845161,999999765.7579858,1999999019.3612525,64.00008506761237,sensor,0,,,0,0.0,discrete
light,0,133,4,215,215.0,1.999997686095899,1000001001.784412,1999999689.662405,63.99992596047372,image,0,,,0,0.0,discrete
light,0,134,1,216,216.0,1.999997941641859,1000001918.9762741,2000001779.5904572,63.9999726676419,video,0,,,1,0.5761724257957193,continuous
light,0,135,2,217,217.0,1.9999986987543679,999999179.297815,1999997057.3510656,64.00006777859926,text,0,,,0,0.0,discrete
light,0,136,10,221,221.0,1.9999989419182527,1000000849.9824897,2000000641.8823328,64.00000203088531,video,0,,,0,0.0,discrete
light,0,137,12,223,223.0,1.9999973259436024,1000001112.2327234,1999999550.406075,63.999936852850034,image,0,,,1,0.53934560400483,continuous
light,0,138,16,226,226.0,2.000003482780697,1000000854.3674623,2000005191.5185974,64.00002367358226,image,0,,,0,0.0,discrete
light,0,139,8,227,227.0,1.9999972823010452,1000001056.7589682,1999999395.8161097,64.00000362759917,text,0,,,1,0.36208089524894227,continuous
light,0,140,8,227,227.0,2.000002925192437,1000000002.9337165,2000002931.0598788,64.00000038951029,sensor,0,,,0,0.0,discrete
light,0,141,16,227,227.0,2.000001714174792,999999918.0078864,2000001550.1904242,63.99998619617769,text,0,,,1,0.4461563944375092,continuous
light,0,142,9,228,228.0,1.9999994610466352,999999727.9357487,1999998916.9182792,63.999896039668045,image,0,,,0,0.0,discrete
light,0,143,6,229,229.0,1.999997615520261,999998660.7768577,1999994937.07717,64.00004841370416,video,0,,,0,0.0,discrete
light,0,144,7,229,229.0,2.000000181090252,1000000039.4591774,2000000260.008614,64.00000855120861,image,0,,,0,0.0,discrete
light,0,145,8,229,229.0,1.9999995154152221,999999345.1899064,1999998205.7953522,64.0000305583801,sensor,0,,,0,0.0,discrete
light,0,146,15,229,229.0,2.000001191719145,999997783.7908995,1999996759.2983031,64.00001805743997,image,0,,,0,0.0,discrete
light,0,147,17,231,231.0,1.999998411189465,1000000512.8809974,1999999436.950645,63.999945417611286,image,0,,,0,0.0,discrete
light,0,148,8,237,237.0,2.0000010734831344,1000000280.0538533,2000001633.5911415,64.00007758900011,image,1,0.9087814515797743,237.90878145157978,1,0.5819387009599448,continuous
light,0,149,7,238,238.0,1.9999997626192374,999999471.7015145,1999998706.0223918,64.0000409638072,image,0,,,1,0.29738074836405204,continuous
light,0,150,6,241,241.0,1.9999996985181039,1000001241.0386943,2000002180.5951183,64.00000359127672,text,0,,,0,0.0,discrete
light,0,151,3,242,242.0,1.999997388074603,1000001296.5793431,1999999981.2299025,64.00006420400497,video,0,,,0,0.0,discrete
light,0,152,4,249,249.0,2.000001604917031,1000000940.0487541,2000003485.0160477,64.00002323622572,sensor,0,,,1,0.3626761855125935,continuous
light,0,153,4,250,250.0,2.0000029146670584,1000000572.3806776,2000004059.4300818,64.0000450277167,text,0,,,0,0.0,discrete
light,0,154,8,250,250.0,2.000000014472757,999998820.7339766,1999997655.9406934,64.00003893384991,sensor,1,1.6171819129978886,251.6171819129979,0,0.0,discrete
light,0,155,3,251,251.0,2.0000017751080703,999999954.1282282,2000001683.3644452,64.00003183007367,text,1,1.0222671985969443,252.02226719859695,1,0.4192685699549245,continuous
light,0,156,10,251,251.0,2.00000284851828,999999581.6254896,2000002011.7680674,64.00004642810903,image,0,,,0,0.0,discrete
light,0,157,13,251,251.0,2.000001244674393,1000001285.9086827,2000003816.4933589,64.00008381139293,text,1,0.8980668519233801,251.89806685192337,0,0.0,discrete
light,0,158,2,252,252.0,1.9999963635721596,1000001185.4313391,1999998734.4305272,63.999950508893804,image,1,1.642361691638032,253.64236169163803,0,0.0,discrete
light,0,159,8,252,252.0,2.000000764437503,999999725.6315446,2000000215.7003825,64.00003077370881,sensor,0,,,0,0.0,discrete
light,0,160,9,253,253.0,1.999998548880699,999999337.7365383,1999997224.3547366,64.00005088001578,video,0,,,0,0.0,discrete
light,0,161,10,263,263.0,1.9999990984288332,999999980.5085474,1999999059.4459455,63.9999143636571,text,0,,,0,0.0,discrete
light,0,162,2,269,269.0,1.9999988574715326,999999632.3831894,1999998122.2383316,63.99996201573605,video,0,,,0,0.0,discrete
light,0,163,12,270,270.0,2.0000018381793487,1000000536.750798,2000002911.6819313,64.00001130180034,image,0,,,0,0.0,discrete
light,0,164,8,271,271.0,1.9999990425087064,1000001597.21603,2000002236.939237,63.9999640496991,sensor,0,,,1,0.6203801423637529,continuous
light,0,165,9,272,272.0,2.00000097388435,1000000248.7634934,2000001471.4115791,64.00003157656282,image,0,,,1,0.3003138916029174,continuous
light,0,166,12,272,272.0,1.9999981638134479,1000002433.3878669,2000003030.5847135,64.00004534383574,text,0,,,0,0.0,discrete
light,0,167,1,273,273.0,2.000000308856714,1000000228.419371,2000000765.6955266,64.0000427194216,video,1,1.1433496321527337,274.1433496321527,1,0.2528310304162379,continuous
light,0,168,7,274,274.0,1.9999972695053874,1000000440.576049,1999998150.6562824,64.00002008280978,image,0,,,0,0.0,discrete
light,0,169,8,275,275.0,2.0000005888235006,999999751.5514156,2000000091.9261854,64.00012183921511,text,0,,,0,0.0,discrete
light,0,170,10,277,277.0,2.000001177522508,999999485.3094878,2000000148.1408775,64.00001896256833,video,0,,,0,0.0,discrete
light,0,171,14,277,277.0,1.9999990823598075,1000000572.706657,2000000227.7725961,63.99989476285775,text,0,,,0,0.0,discrete
light,0,172,9,287,287.0,2.0000014184751964,999998503.8009841,1999998426.0750425,64.00004694475567,image,0,,,1,0.3678681912585004,continuous
light,0,173,7,291,291.0,1.9999996988651088,1000000247.6438411,2000000194.1527164,64.00009107706988,image,0,,,0,0.0,discrete
light,0,174,2,293,293.0,2.000000718210791,1000000106.467153,2000000931.1451733,64.00015505885113,image,0,,,0,0.0,discrete
light,0,175,7,295,295.0,1.9999999834850457,1000001522.4439238,2000003028.3728683,64.00000004639972,text,0,,,0,0.0,discrete
light,0,176,13,298,298.0,1.999996913479024,999998976.702362,1999994866.8869064,64.00001151523007,text,0,,,0,0.0,discrete
light,0,177,10,301,301.0,1.9999978851905762,999999624.5799552,1999997134.3512807,63.99998749329985,video,1,1.9148740275631881,302.9148740275632,0,0.0,discrete
light,0,178,15,303,303.0,2.000001233247213,1000003581.1970625,2000008395.6457543,64.0001629877804,text,0,,,0,0.0,discrete
light,0,179,9,304,304.0,1.9999991989956074,1000000819.1232305,2000000837.2414122,63.99992343754492,video,0,,,0,0.0,discrete
light,0,180,13,304,304.0,2.0000000425376934,999998529.8176632,1999997102.1729572,64.00007758351431,image,0,,,0,0.0,discrete
light,0,181,11,306,306.0,1.9999965044486665,1000000479.3541319,1999997463.1552548,63.999995058553054,image,0,,,0,0.0,discrete
light,0,182,12,311,311.0,2.000000214310343,1000002604.6531104,2000005423.6171217,63.99998358234647,text,0,,,1,0.5652919491945239,continuous
light,0,183,5,312,312.0,1.9999994098156417,1000000237.7196316,1999999885.2547646,64.00000579351264,video,0,,,0,0.0,discrete
light,0,184,17,313,313.0,1.9999989377234095,1000001465.80932,2000001869.3404925,64.00008340219901,video,0,,,0,0.0,discrete
light,0,185,4,317,317.0,1.9999980907999109,1000000162.073567,1999998414.9467354,64.00006264837629,text,0,,,0,0.0,discrete
light,0,186,10,319,319.0,1.9999998185641816,999998688.8018482,1999997196.1681159,64.00000020129986,image,0,,,0,0.0,discrete
light,0,187,15,324,324.0,2.000002352858433,1000001314.8906857,2000004982.642898,64.00004946302884,image,0,,,0,0.0,discrete
light,0,188,10,327,327.0,1.9999988111238602,1000000917.8570379,2000000646.836845,63.999956368115264,text,0,,,1,0.3065768541280288,continuous
light,0,189,4,328,328.0,2.0000029209289014,1000000241.1154972,2000003403.1606002,63.99998432956098,text,0,,,0,0.0,discrete
light,0,190,11,329,329.0,2.000000423036618,999999834.8547821,2000000092.7461126,64.00013963742154,image,0,,,0,0.0,discrete
light,0,191,8,330,330.0,2.0000019084843137,1000001220.4187542,2000004349.3241513,64.00005463137079,video,1,0.9453103122280899,330.9453103122281,0,0.0,discrete
light,0,192,3,331,331.0,1.9999982840959056,1000000117.8196483,1999998519.735,64.00006581450305,sensor,0,,,0,0.0,discrete
light,0,193,15,331,331.0,2.000002670437179,1000000142.9745804,2000002956.3867216,64.00012203331842,text,0,,,1,0.35703954812843525,continuous
light,0,194,8,334,334.0,1.9999993167616175,999998843.174812,1999997003.1120317,64.00001071403513,text,0,,,0,0.0,discrete
light,0,195,12,334,334.0,2.0000011477788524,999999262.6981975,1999999673.174401,64.00012726951006,video,0,,,0,0.0,discrete
light,0,196,8,335,335.0,1.9999977671626121,999998506.8503981,1999994780.8667421,64.00001163304132,image,0,,,0,0.0,discrete
light,0,197,3,336,336.0,1.9999992440214982,1000001278.1947615,2000001800.410055,63.9999887798458,image,0,,,0,0.0,discrete
light,0,198,12,336,336.0,2.000001330300313,999999452.4839656,2000000235.267516,64.00000596450101,text,0,,,0,0.0,discrete
light,0,199,4,337,337.0,2.0000027915947713,1000000051.0355355,2000002893.6659846,63.99991061690228,video,0,,,0,0.0,discrete
light,0,200,16,337,337.0,1.9999976844354854,1000000152.8660153,1999997990.1671622,64.00001882790185,text,0,,,0,0.0,discrete
light,0,201,10,338,338.0,2.000000691569024,999999720.8028325,2000000133.1744957,63.999986426256946,sensor,0,,,1,0.5438900665272546,continuous
light,0,202,17,338,338.0,2.000004069332181,1000000102.957647,2000004275.2478938,64.00002187888813,image,0,,,0,0.0,discrete
