scenario,episode_id,task_id,agent_id,t_arrival_slot,t_arrival_time,b_mb,rho_cyc_per_mb,c_cycles,mem_mb,modality,has_deadline,deadline_s,deadline_time,non_atomic,split_ratio,action_space_hint
moderate,0,66,12,29,29.0,3.5082147,514741920.0,1805825200.0,151.9071,image,0,,,0,0.0,discrete
moderate,0,67,5,30,30.0,1.2137684,1238012000.0,1502660000.0,74.23949,video,1,0.83913696,30.839136,0,0.0,discrete
moderate,0,68,15,30,30.0,1.475202,646830700.0,954206000.0,30.662186,image,0,,,1,0.7359447,continuous
moderate,0,69,15,30,30.0,2.0678809,1799208400.0,3720548600.0,90.483765,sensor,1,0.63597244,30.635973,0,0.0,discrete
moderate,0,70,8,31,31.0,3.0963285,1056301760.0,3270657300.0,80.973335,image,1,0.6127108,31.61271,1,0.51953584,continuous
moderate,0,71,11,31,31.0,2.6390584,1258490400.0,3321229600.0,79.91021,sensor,0,,,0,0.0,discrete
moderate,0,72,1,32,32.0,5.074993,1210089600.0,6141197000.0,57.125732,text,0,,,1,0.59225994,continuous
moderate,0,73,12,32,32.0,4.1802826,1257263100.0,5255715000.0,55.11333,video,0,,,1,0.35835728,continuous
moderate,0,74,3,33,33.0,4.221339,1220383100.0,5151651300.0,51.4841,sensor,0,,,0,0.0,discrete
moderate,0,75,6,33,33.0,8.953139,1262271600.0,11301293000.0,74.273026,sensor,0,,,0,0.0,discrete
moderate,0,76,3,34,34.0,8.569588,1311011800.0,11234830000.0,26.927288,image,0,,,1,0.47466046,continuous
moderate,0,77,8,34,34.0,1.8739103,590577400.0,1106689200.0,58.45887,video,0,,,0,0.0,discrete
moderate,0,78,12,34,34.0,2.5436954,539343360.0,1371925100.0,46.74767,video,0,,,0,0.0,discrete
moderate,0,79,6,35,35.0,5.05455,494150200.0,2497707000.0,75.26056,image,1,0.72752035,35.72752,0,0.0,discrete
moderate,0,80,6,35,35.0,2.0938888,621674100.0,1301716500.0,32.520004,text,0,,,0,0.0,discrete
moderate,0,81,13,35,35.0,4.017586,1698140200.0,6822424600.0,52.73131,image,0,,,0,0.0,discrete
moderate,0,82,4,36,36.0,2.6306136,1464463100.0,3852436500.0,79.178535,text,0,,,1,0.4681432,continuous
moderate,0,83,6,36,36.0,5.538468,859381800.0,4759658500.0,82.04674,sensor,1,0.64766693,36.647667,1,0.32806414,continuous
moderate,0,84,6,36,36.0,2.9293118,1598807400.0,4683405300.0,62.756523,text,0,,,0,0.0,discrete
moderate,0,85,3,37,37.0,3.3994632,2165307000.0,7360881000.0,30.515484,text,0,,,1,0.6397973,continuous
moderate,0,86,14,37,37.0,1.7680163,262518700.0,464137340.0,39.103405,text,0,,,0,0.0,discrete
moderate,0,87,2,38,38.0,4.7068386,1769535600.0,8328919000.0,77.75512,image,0,,,0,0.0,discrete
moderate,0,88,3,38,38.0,1.8582802,3081986800.0,5727195000.0,88.60328,text,0,,,0,0.0,discrete
moderate,0,89,3,38,38.0,3.0767417,1024821950.0,3153112600.0,43.821377,sensor,0,,,0,0.0,discrete
moderate,0,90,6,38,38.0,4.276777,2477768700.0,10596865000.0,72.46339,text,0,,,0,0.0,discrete
moderate,0,91,9,38,38.0,2.3407257,842871040.0,1972929900.0,47.441154,sensor,0,,,1,0.7695316,continuous
moderate,0,92,8,39,39.0,5.975116,1230498600.0,7352370700.0,33.796215,text,0,,,0,0.0,discrete
moderate,0,93,13,39,39.0,3.2050552,691785600.0,2217211000.0,59.628254,image,0,,,1,0.3946265,continuous
moderate,0,94,15,39,39.0,5.7517676,819783360.0,4715203000.0,53.040386,text,0,,,0,0.0,discrete
moderate,0,95,15,39,39.0,2.3939278,1488082700.0,3562362400.0,86.538124,image,1,1.0480119,40.04801,0,0.0,discrete
moderate,0,96,4,40,40.0,1.3548114,1175340000.0,1592364200.0,64.45849,image,0,,,0,0.0,discrete
moderate,0,97,5,40,40.0,2.0203872,2197544400.0,4439890000.0,22.948708,text,0,,,0,0.0,discrete
moderate,0,98,7,40,40.0,3.8339267,1474887800.0,5654612000.0,64.074135,image,0,,,1,0.54174745,continuous
moderate,0,99,16,40,40.0,2.9097278,1487465500.0,4328120000.0,43.531647,image,0,,,1,0.48131257,continuous
moderate,0,100,17,40,40.0,3.6840878,1653235300.0,6090664000.0,34.304928,video,0,,,1,0.49050465,continuous
moderate,0,101,9,41,41.0,4.461645,1691796600.0,7548196400.0,63.22564,image,0,,,0,0.0,discrete
moderate,0,102,14,41,41.0,4.5468407,1363247500.0,6198468600.0,36.57066,video,0,,,0,0.0,discrete
moderate,0,103,17,41,41.0,3.9093893,1300927100.0,5085830000.0,86.73759,text,0,,,0,0.0,discrete
moderate,0,104,7,42,42.0,2.8830304,2914493700.0,8402574000.0,50.206818,sensor,0,,,0,0.0,discrete
moderate,0,105,12,42,42.0,2.4273431,1140856000.0,2769249300.0,55.777386,video,0,,,0,0.0,discrete
moderate,0,106,2,43,43.0,1.9751747,989359900.0,1954158600.0,54.174343,image,0,,,0,0.0,discrete
moderate,0,107,12,43,43.0,2.1424193,1202495100.0,2576248800.0,109.92462,text,0,,,0,0.0,discrete
moderate,0,108,15,43,43.0,2.3720784,1529137300.0,3627233500.0,69.34442,sensor,0,,,1,0.79598427,continuous
moderate,0,109,9,44,44.0,4.3262153,1335269200.0,5776662000.0,67.49232,video,1,1.475084,45.475082,0,0.0,discrete
moderate,0,110,2,45,45.0,1.8852816,952516400.0,1795761700.0,41.476215,image,0,,,0,0.0,discrete
moderate,0,111,3,46,46.0,6.04662,1257406500.0,7603058700.0,63.781548,image,1,1.2561421,47.25614,1,0.58261764,continuous
moderate,0,112,3,47,47.0,3.207512,1309183500.0,4199221500.0,70.98782,sensor,0,,,0,0.0,discrete
moderate,0,113,3,47,47.0,2.3749437,1636230000.0,3885954300.0,49.807808,text,0,,,0,0.0,discrete
moderate,0,114,9,47,47.0,3.6448357,399427780.0,1455848600.0,86.78002,text,1,1.4599861,48.459988,1,0.48635334,continuous
moderate,0,115,13,47,47.0,2.8218186,1422878300.0,4015104800.0,72.51106,text,0,,,0,0.0,discrete
moderate,0,116,16,47,47.0,2.6662388,1111072100.0,2962383600.0,122.49108,image,1,0.5635362,47.563538,1,0.58984864,continuous
moderate,0,117,1,48,48.0,5.2406855,1014872640.0,5318628000.0,95.38034,text,0,,,0,0.0,discrete
moderate,0,118,12,48,48.0,4.8171406,600156700.0,2891039000.0,58.929028,sensor,0,,,0,0.0,discrete
moderate,0,119,14,48,48.0,8.953139,2225079600.0,19921449000.0,52.74563,text,0,,,0,0.0,discrete
moderate,0,120,14,48,48.0,3.6668072,998635300.0,3661803000.0,45.225708,image,0,,,1,0.5170297,continuous
moderate,0,121,16,48,48.0,2.178031,1364818000.0,2972616000.0,60.82066,image,1,1.1707448,49.170746,0,0.0,discrete
moderate,0,122,5,49,49.0,2.1825585,1474095900.0,3217300500.0,58.14249,text,1,1.3767303,50.37673,0,0.0,discrete
moderate,0,123,7,49,49.0,2.0426342,1064672640.0,2174737000.0,115.72055,text,0,,,1,0.47915146,continuous
moderate,0,124,10,49,49.0,2.8854485,1526393100.0,4404328400.0,26.54851,image,0,,,0,0.0,discrete
moderate,0,125,1,50,50.0,3.641778,1230277600.0,4480398000.0,61.106056,video,0,,,0,0.0,discrete
moderate,0,126,12,50,50.0,5.268347,1310451200.0,6903911400.0,83.27627,video,0,,,0,0.0,discrete
moderate,0,127,17,50,50.0,2.078716,682050370.0,1417789000.0,31.370918,sensor,0,,,1,0.54881096,continuous
moderate,0,128,7,51,51.0,5.671075,984208640.0,5581520400.0,58.217266,image,0,,,0,0.0,discrete
moderate,0,129,2,52,52.0,4.375967,2303198700.0,10078722000.0,73.54437,text,0,,,1,0.75149786,continuous
moderate,0,130,17,52,52.0,2.5827875,1391790600.0,3594699300.0,112.722565,image,1,1.0132346,53.013233,1,0.52269834,continuous
moderate,0,131,2,53,53.0,5.445913,1426243200.0,7767196000.0,98.46367,image,0,,,0,0.0,discrete
moderate,0,132,2,54,54.0,8.527248,891643460.0,7603265000.0,41.77037,video,1,1.0282503,55.02825,0,0.0,discrete
moderate,0,133,3,54,54.0,1.5725939,1834744800.0,2885308700.0,79.16836,text,0,,,0,0.0,discrete
moderate,0,134,4,54,54.0,1.4321934,923386000.0,1322467200.0,57.39881,video,0,,,0,0.0,discrete
moderate,0,135,6,54,54.0,4.954166,1557226800.0,7714760000.0,39.736412,image,0,,,1,0.79042745,continuous
moderate,0,136,10,54,54.0,2.98489,1366788500.0,4079713500.0,31.588648,sensor,0,,,0,0.0,discrete
moderate,0,137,12,54,54.0,2.854988,678075700.0,1935898000.0,82.45808,text,0,,,1,0.5683559,continuous
moderate,0,138,0,55,55.0,3.6059358,1368351000.0,4934186000.0,66.09501,video,0,,,1,0.5640813,continuous
moderate,0,139,1,55,55.0,3.9912608,1529086500.0,6102983000.0,81.46878,text,0,,,0,0.0,discrete
moderate,0,140,4,55,55.0,4.1548543,2596264700.0,10787103000.0,97.48837,sensor,0,,,1,0.70605254,continuous
moderate,0,141,10,55,55.0,1.6352799,2365127700.0,3867645700.0,43.205853,sensor,1,1.0938786,56.09388,0,0.0,discrete
moderate,0,142,7,56,56.0,3.2119193,1698068900.0,5454060000.0,43.462868,image,0,,,1,0.6921093,continuous
moderate,0,143,7,56,56.0,2.7061915,1227894400.0,3322917600.0,39.49853,text,0,,,0,0.0,discrete
moderate,0,144,2,57,57.0,3.7161815,848528300.0,3153285000.0,124.45465,sensor,0,,,1,0.5111926,continuous
moderate,0,145,4,58,58.0,1.930671,1204294100.0,2325095700.0,66.5998,image,0,,,0,0.0,discrete
moderate,0,146,14,58,58.0,2.7254221,1273201900.0,3470012700.0,61.06756,sensor,0,,,0,0.0,discrete
moderate,0,147,13,59,59.0,0.59489435,988763600.0,588209900.0,47.691578,text,1,0.5552338,59.555233,0,0.0,discrete
moderate,0,148,14,60,60.0,3.6234636,1279733500.0,4637068000.0,49.026134,sensor,0,,,0,0.0,discrete
moderate,0,149,0,61,61.0,1.781968,568383800.0,1012841800.0,53.146233,image,0,,,1,0.4729589,continuous
moderate,0,150,11,61,61.0,7.6378045,1612129000.0,12313126000.0,40.346626,video,0,,,0,0.0,discrete
moderate,0,151,9,62,62.0,2.3578475,1277822800.0,3012911000.0,57.7373,video,0,,,1,0.77243596,continuous
moderate,0,152,13,62,62.0,1.8384447,1718340900.0,3159074600.0,71.92517,text,1,1.0847341,63.084736,0,0.0,discrete
moderate,0,153,0,63,63.0,6.8154325,828642560.0,5647557600.0,38.185024,text,0,,,1,0.73212355,continuous
moderate,0,154,0,63,63.0,3.6891568,750043500.0,2767028200.0,41.758324,sensor,1,0.65980893,63.65981,1,0.44584942,continuous
moderate,0,155,1,63,63.0,3.7761922,922058200.0,3481868800.0,50.538963,image,0,,,1,0.607197,continuous
moderate,0,156,2,64,64.0,1.3796414,1702111200.0,2348303000.0,47.589146,image,0,,,0,0.0,discrete
moderate,0,157,4,64,64.0,3.8876107,1063655230.0,4135077400.0,24.171337,video,0,,,1,0.35866714,continuous
moderate,0,158,9,64,64.0,2.3783026,1293112300.0,3075412200.0,84.04635,image,0,,,0,0.0,discrete
moderate,0,159,15,64,64.0,2.8666482,1091848100.0,3129944300.0,47.444794,text,1,1.2435944,65.24359,0,0.0,discrete
moderate,0,160,4,66,66.0,1.4977672,1236396700.0,1851834400.0,66.19874,text,0,,,1,0.61157936,continuous
moderate,0,161,4,66,66.0,3.2527285,1706009000.0,5549184000.0,32.29741,video,0,,,1,0.60484856,continuous
moderate,0,162,6,67,67.0,1.7657499,931521000.0,1644833200.0,75.67164,video,0,,,0,0.0,discrete
moderate,0,163,12,67,67.0,1.2892667,792445400.0,1021673500.0,109.482,image,0,,,1,0.50149703,continuous
moderate,0,164,6,68,68.0,3.6364088,1276964600.0,4643565000.0,79.74649,video,1,1.0409617,69.04096,0,0.0,discrete
moderate,0,165,13,68,68.0,3.9780128,1263784700.0,5027351600.0,53.269245,text,0,,,0,0.0,discrete
moderate,0,166,0,69,69.0,5.183463,597749100.0,3098410200.0,80.11871,image,0,,,0,0.0,discrete
moderate,0,167,7,69,69.0,4.7411404,1747717200.0,8286172700.0,46.146667,video,0,,,0,0.0,discrete
moderate,0,168,13,69,69.0,5.9427557,821722560.0,4883296000.0,31.041737,image,0,,,0,0.0,discrete
moderate,0,169,4,70,70.0,2.0298066,768404000.0,1559711400.0,40.370384,image,0,,,0,0.0,discrete
moderate,0,170,16,70,70.0,2.6968322,2198039300.0,5927743000.0,55.04739,text,1,0.91636974,70.91637,1,0.3392328,continuous
moderate,0,171,15,71,71.0,2.2813704,682754240.0,1557615400.0,104.66059,text,0,,,0,0.0,discrete
moderate,0,172,1,72,72.0,1.5576988,769154900.0,1198111600.0,72.35315,image,0,,,0,0.0,discrete
moderate,0,173,3,72,72.0,4.00575,1403482400.0,5621999600.0,33.908962,video,0,,,0,0.0,discrete
moderate,0,174,7,72,72.0,7.0155687,1571834500.0,11027313000.0,70.530594,text,0,,,0,0.0,discrete
moderate,0,175,0,73,73.0,3.5599186,531892100.0,1893492500.0,101.36821,video,0,,,0,0.0,discrete
moderate,0,176,6,73,73.0,2.2438078,1975483500.0,4432605000.0,118.40948,text,1,1.2866749,74.286674,0,0.0,discrete
moderate,0,177,7,73,73.0,8.074371,2419865900.0,19538895000.0,64.60412,video,1,1.0000014,74.0,1,0.7089738,continuous
moderate,0,178,13,73,73.0,3.1587775,554124500.0,1750356000.0,74.3151,video,0,,,0,0.0,discrete
moderate,0,179,17,73,73.0,3.7983882,2074286500.0,7878945300.0,55.42526,image,1,0.55492306,73.554924,1,0.44515005,continuous
moderate,0,180,6,74,74.0,5.536647,592510200.0,3280520000.0,94.93274,video,0,,,0,0.0,discrete
moderate,0,181,8,74,74.0,5.02125,999430400.0,5018389500.0,91.46599,text,0,,,0,0.0,discrete
moderate,0,182,16,74,74.0,1.6771829,1428720400.0,2396225300.0,117.101746,sensor,1,0.79558384,74.795586,1,0.5064481,continuous
moderate,0,183,6,75,75.0,1.0699121,1648071200.0,1763291300.0,36.024723,text,1,1.3827333,76.38274,1,0.31298184,continuous
moderate,0,184,6,75,75.0,2.0753534,1229021400.0,2550654000.0,36.41797,video,0,,,0,0.0,discrete
moderate,0,185,9,75,75.0,2.7052772,1632528300.0,4416442000.0,63.74588,image,0,,,0,0.0,discrete
moderate,0,186,13,75,75.0,3.4388342,665192260.0,2287485700.0,108.89866,image,0,,,0,0.0,discrete
moderate,0,187,17,75,75.0,2.0497916,1032000700.0,2115386400.0,45.043068,video,0,,,0,0.0,discrete
moderate,0,188,12,76,76.0,3.8130114,2536358700.0,9671165000.0,77.572296,sensor,0,,,0,0.0,discrete
moderate,0,189,17,76,76.0,5.1681266,1388821400.0,7177604600.0,151.9071,text,0,,,0,0.0,discrete
moderate,0,190,2,77,77.0,2.3018575,1250348800.0,2878124500.0,58.507942,image,1,1.17905,78.17905,0,0.0,discrete
moderate,0,191,4,77,77.0,4.316913,795103300.0,3432391700.0,61.85465,text,0,,,0,0.0,discrete
moderate,0,192,11,77,77.0,3.7963395,954789570.0,3624705300.0,76.84012,sensor,0,,,0,0.0,discrete
moderate,0,193,12,77,77.0,2.2828271,826177500.0,1886020400.0,57.239788,video,0,,,0,0.0,discrete
moderate,0,194,2,78,78.0,5.462058,950934100.0,5194057000.0,89.35265,image,0,,,0,0.0,discrete
moderate,0,195,6,78,78.0,1.5227461,1293847400.0,1970201100.0,131.40381,image,0,,,0,0.0,discrete
moderate,0,196,0,79,79.0,4.808361,1271737600.0,6114973000.0,38.818966,text,0,,,0,0.0,discrete
moderate,0,197,9,79,79.0,4.5684223,1067035600.0,4874669600.0,53.52847,video,0,,,0,0.0,discrete
moderate,0,198,15,79,79.0,3.4413865,1119473500.0,3852541000.0,39.597115,video,0,,,1,0.6318232,continuous
moderate,0,199,1,80,80.0,2.318137,562849700.0,1304762900.0,151.9071,video,0,,,0,0.0,discrete
moderate,0,200,2,80,80.0,1.632173,1417359600.0,2313376000.0,63.95016,image,1,1.2141709,81.21417,1,0.55220914,continuous
moderate,0,201,15,80,80.0,2.4124422,845137400.0,2038845000.0,80.32886,sensor,0,,,1,0.63835585,continuous
moderate,0,202,9,81,81.0,3.6280887,1399822200.0,5078679000.0,98.75844,image,0,,,0,0.0,discrete
moderate,0,203,10,81,81.0,5.123834,2170586400.0,11121724000.0,68.05577,video,0,,,0,0.0,discrete
moderate,0,204,13,81,81.0,4.8851705,390079200.0,1905603200.0,40.754665,image,0,,,0,0.0,discrete
moderate,0,205,7,82,82.0,1.6312048,807399000.0,1317033100.0,39.68782,text,1,1.260742,83.26074,1,0.34192017,continuous
moderate,0,206,13,82,82.0,2.1780443,1694872700.0,3691507700.0,57.968445,text,1,1.041087,83.041084,1,0.4611749,continuous
moderate,0,207,1,83,83.0,2.645205,2002998400.0,5298341400.0,75.27187,text,0,,,0,0.0,discrete
moderate,0,208,3,83,83.0,3.1187744,1840746600.0,5740873700.0,65.79672,video,0,,,0,0.0,discrete
moderate,0,209,3,83,83.0,7.076095,2058294300.0,14564686000.0,117.98893,video,1,0.50541586,83.50542,0,0.0,discrete
moderate,0,210,3,84,84.0,5.8893476,735408800.0,4331078000.0,97.53544,video,1,0.56319,84.56319,0,0.0,discrete
moderate,0,211,4,84,84.0,5.443678,775186200.0,4219863800.0,32.616978,image,0,,,0,0.0,discrete
moderate,0,212,4,84,84.0,1.2967545,1219125000.0,1580905900.0,58.954826,image,0,,,0,0.0,discrete
moderate,0,213,7,84,84.0,1.3518676,1280251300.0,1730730200.0,71.885086,image,0,,,0,0.0,discrete
moderate,0,214,15,84,84.0,7.896629,1849011000.0,14600954000.0,79.37336,video,1,0.849274,84.84927,0,0.0,discrete
moderate,0,215,8,85,85.0,1.8598661,1228110100.0,2284120300.0,56.16854,video,0,,,0,0.0,discrete
moderate,0,216,1,86,86.0,1.6068481,681641540.0,1095294300.0,58.054493,sensor,0,,,0,0.0,discrete
moderate,0,217,7,86,86.0,4.1774096,1204100500.0,5030020600.0,102.4008,image,0,,,0,0.0,discrete
moderate,0,218,15,86,86.0,2.7795808,1429712300.0,3974000600.0,88.140656,image,1,0.82460845,86.82461,1,0.75584865,continuous
moderate,0,219,1,88,88.0,4.091052,600750600.0,2457702000.0,40.195065,text,0,,,0,0.0,discrete
moderate,0,220,2,88,88.0,2.5315933,1421980400.0,3599876000.0,110.10363,sensor,1,0.96469426,88.96469,1,0.5719043,continuous
moderate,0,221,4,88,88.0,1.8252319,1161755500.0,2120473300.0,58.614155,text,1,1.0835624,89.083565,0,0.0,discrete
moderate,0,222,6,88,88.0,2.7096503,1407118100.0,3812798000.0,38.926735,sensor,0,,,0,0.0,discrete
moderate,0,223,8,88,88.0,3.7013316,1679277700.0,6215564000.0,75.69978,text,1,0.8123335,88.81233,1,0.43784818,continuous
moderate,0,224,12,88,88.0,3.3631966,1235376800.0,4154815000.0,58.95141,text,0,,,1,0.48211542,continuous
moderate,0,225,13,88,88.0,2.9860644,1468380900.0,4384680000.0,73.85987,image,0,,,1,0.49926528,continuous
moderate,0,226,11,89,89.0,2.6210082,1543243400.0,4044853500.0,127.69348,image,0,,,0,0.0,discrete
moderate,0,227,14,89,89.0,4.1465473,2363411000.0,9799995000.0,40.3887,video,0,,,1,0.33055124,continuous
moderate,0,228,5,90,90.0,6.081299,1377546900.0,8377274400.0,49.582077,text,0,,,0,0.0,discrete
moderate,0,229,6,90,90.0,1.9786375,915057150.0,1810566300.0,128.02368,text,0,,,1,0.32961902,continuous
moderate,0,230,9,90,90.0,4.725611,1791382000.0,8465374700.0,85.58255,image,0,,,0,0.0,discrete
moderate,0,231,7,91,91.0,3.9502635,1006682240.0,3976660000.0,76.40056,image,1,1.2493879,92.24939,0,0.0,discrete
