scenario,episode_id,t_slot,t_time,agent_id,task_id
heavy,0,18,18.0,8,154
heavy,0,18,18.0,10,155
heavy,0,18,18.0,12,156
heavy,0,18,18.0,12,157
heavy,0,18,18.0,13,158
heavy,0,18,18.0,14,159
heavy,0,18,18.0,15,160
heavy,0,18,18.0,15,161
heavy,0,18,18.0,15,162
heavy,0,19,19.0,0,163
heavy,0,19,19.0,4,164
heavy,0,19,19.0,6,165
heavy,0,19,19.0,6,166
heavy,0,19,19.0,6,167
heavy,0,19,19.0,13,168
heavy,0,19,19.0,14,169
heavy,0,19,19.0,14,170
heavy,0,19,19.0,15,171
heavy,0,19,19.0,16,172
heavy,0,19,19.0,17,173
heavy,0,20,20.0,2,174
heavy,0,20,20.0,7,175
heavy,0,20,20.0,7,176
heavy,0,20,20.0,17,177
heavy,0,21,21.0,2,178
heavy,0,21,21.0,2,179
heavy,0,21,21.0,4,180
heavy,0,21,21.0,5,181
heavy,0,21,21.0,8,182
heavy,0,21,21.0,10,183
heavy,0,21,21.0,15,184
heavy,0,21,21.0,16,185
heavy,0,21,21.0,17,186
heavy,0,22,22.0,0,187
heavy,0,22,22.0,1,188
heavy,0,22,22.0,3,189
heavy,0,22,22.0,6,190
heavy,0,22,22.0,7,191
heavy,0,22,22.0,9,192
heavy,0,22,22.0,11,193
heavy,0,22,22.0,13,194
heavy,0,22,22.0,15,195
heavy,0,22,22.0,17,196
heavy,0,22,22.0,17,197
heavy,0,23,23.0,0,198
heavy,0,23,23.0,0,199
heavy,0,23,23.0,5,200
heavy,0,23,23.0,7,201
heavy,0,23,23.0,8,202
heavy,0,23,23.0,8,203
heavy,0,23,23.0,10,204
heavy,0,23,23.0,11,205
heavy,0,23,23.0,13,206
heavy,0,23,23.0,14,207
heavy,0,23,23.0,16,208
heavy,0,24,24.0,2,209
heavy,0,24,24.0,4,210
heavy,0,24,24.0,6,211
heavy,0,24,24.0,9,212
heavy,0,24,24.0,11,213
heavy,0,24,24.0,13,214
heavy,0,25,25.0,0,215
heavy,0,25,25.0,3,216
heavy,0,25,25.0,3,217
heavy,0,25,25.0,4,218
heavy,0,25,25.0,5,219
heavy,0,25,25.0,6,220
heavy,0,25,25.0,7,221
heavy,0,25,25.0,8,222
heavy,0,25,25.0,10,223
heavy,0,25,25.0,11,224
heavy,0,25,25.0,11,225
heavy,0,25,25.0,12,226
heavy,0,25,25.0,15,227
heavy,0,25,25.0,15,228
heavy,0,26,26.0,3,229
heavy,0,26,26.0,4,230
heavy,0,26,26.0,7,231
heavy,0,26,26.0,8,232
heavy,0,26,26.0,13,233
heavy,0,26,26.0,13,234
heavy,0,26,26.0,15,235
heavy,0,26,26.0,15,236
heavy,0,27,27.0,9,237
heavy,0,27,27.0,9,238
heavy,0,27,27.0,9,239
heavy,0,27,27.0,9,240
heavy,0,27,27.0,9,241
heavy,0,27,27.0,12,242
heavy,0,27,27.0,12,243
heavy,0,27,27.0,12,244
heavy,0,27,27.0,15,245
heavy,0,27,27.0,15,246
heavy,0,27,27.0,15,247
heavy,0,28,28.0,0,248
heavy,0,28,28.0,2,249
heavy,0,28,28.0,14,250
heavy,0,28,28.0,15,251
heavy,0,29,29.0,6,252
heavy,0,29,29.0,6,253
heavy,0,29,29.0,7,254
heavy,0,29,29.0,10,255
heavy,0,29,29.0,10,256
heavy,0,29,29.0,10,257
heavy,0,29,29.0,11,258
heavy,0,29,29.0,12,259
heavy,0,29,29.0,14,260
heavy,0,29,29.0,16,261
heavy,0,29,29.0,17,262
heavy,0,30,30.0,0,263
heavy,0,30,30.0,0,264
heavy,0,30,30.0,5,265
heavy,0,30,30.0,11,266
heavy,0,30,30.0,11,267
heavy,0,30,30.0,16,268
heavy,0,30,30.0,16,269
heavy,0,30,30.0,16,270
heavy,0,31,31.0,1,271
heavy,0,31,31.0,2,272
heavy,0,31,31.0,7,273
heavy,0,31,31.0,7,274
heavy,0,31,31.0,9,275
heavy,0,31,31.0,10,276
heavy,0,31,31.0,10,277
heavy,0,31,31.0,10,278
heavy,0,31,31.0,11,279
heavy,0,31,31.0,15,280
heavy,0,31,31.0,15,281
heavy,0,31,31.0,15,282
heavy,0,32,32.0,0,283
heavy,0,32,32.0,0,284
heavy,0,32,32.0,4,285
heavy,0,32,32.0,5,286
heavy,0,32,32.0,6,287
heavy,0,32,32.0,8,288
heavy,0,32,32.0,10,289
heavy,0,32,32.0,12,290
heavy,0,32,32.0,12,291
heavy,0,32,32.0,14,292
heavy,0,32,32.0,15,293
heavy,0,33,33.0,0,294
heavy,0,33,33.0,4,295
heavy,0,33,33.0,6,296
heavy,0,33,33.0,6,297
heavy,0,33,33.0,9,298
heavy,0,33,33.0,9,299
heavy,0,33,33.0,17,300
heavy,0,34,34.0,0,301
heavy,0,34,34.0,0,302
heavy,0,34,34.0,6,303
heavy,0,34,34.0,6,304
heavy,0,34,34.0,6,305
heavy,0,34,34.0,8,306
heavy,0,35,35.0,4,307
heavy,0,35,35.0,5,308
heavy,0,35,35.0,5,309
heavy,0,35,35.0,5,310
heavy,0,35,35.0,5,311
heavy,0,35,35.0,9,312
heavy,0,35,35.0,10,313
heavy,0,35,35.0,13,314
heavy,0,35,35.0,15,315
heavy,0,36,36.0,0,316
heavy,0,36,36.0,1,317
heavy,0,36,36.0,6,318
heavy,0,36,36.0,7,319
heavy,0,36,36.0,7,320
heavy,0,36,36.0,9,321
heavy,0,36,36.0,10,322
heavy,0,36,36.0,10,323
heavy,0,36,36.0,10,324
heavy,0,36,36.0,14,325
heavy,0,36,36.0,15,326
heavy,0,36,36.0,15,327
heavy,0,36,36.0,16,328
heavy,0,37,37.0,0,329
heavy,0,37,37.0,10,330
heavy,0,37,37.0,15,331
heavy,0,37,37.0,15,332
heavy,0,37,37.0,16,333
heavy,0,38,38.0,0,334
heavy,0,38,38.0,0,335
heavy,0,38,38.0,0,336
heavy,0,38,38.0,6,337
heavy,0,38,38.0,6,338
heavy,0,38,38.0,8,339
heavy,0,38,38.0,10,340
heavy,0,38,38.0,15,341
heavy,0,38,38.0,17,342
heavy,0,39,39.0,5,343
heavy,0,39,39.0,7,344
heavy,0,39,39.0,8,345
heavy,0,39,39.0,10,346
heavy,0,39,39.0,14,347
heavy,0,39,39.0,16,348
heavy,0,40,40.0,2,349
heavy,0,40,40.0,5,350
heavy,0,40,40.0,10,351
heavy,0,40,40.0,11,352
heavy,0,40,40.0,14,353
heavy,0,40,40.0,14,354
heavy,0,40,40.0,16,355
heavy,0,41,41.0,4,356
heavy,0,41,41.0,5,357
heavy,0,41,41.0,5,358
heavy,0,41,41.0,6,359
heavy,0,41,41.0,11,360
heavy,0,41,41.0,15,361
heavy,0,42,42.0,0,362
heavy,0,42,42.0,4,363
heavy,0,42,42.0,5,364
heavy,0,42,42.0,5,365
heavy,0,42,42.0,6,366
heavy,0,42,42.0,9,367
heavy,0,42,42.0,15,368
heavy,0,42,42.0,15,369
heavy,0,42,42.0,15,370
heavy,0,43,43.0,4,371
heavy,0,43,43.0,4,372
heavy,0,43,43.0,7,373
heavy,0,43,43.0,8,374
heavy,0,43,43.0,9,375
heavy,0,43,43.0,13,376
heavy,0,43,43.0,17,377
heavy,0,43,43.0,17,378
heavy,0,44,44.0,1,379
heavy,0,44,44.0,3,380
heavy,0,44,44.0,7,381
heavy,0,44,44.0,8,382
heavy,0,44,44.0,10,383
heavy,0,44,44.0,12,384
heavy,0,44,44.0,15,385
heavy,0,44,44.0,16,386
heavy,0,44,44.0,17,387
heavy,0,44,44.0,17,388
heavy,0,44,44.0,17,389
heavy,0,44,44.0,17,390
heavy,0,45,45.0,3,391
heavy,0,45,45.0,5,392
heavy,0,45,45.0,6,393
heavy,0,45,45.0,6,394
heavy,0,45,45.0,6,395
heavy,0,45,45.0,6,396
heavy,0,45,45.0,7,397
heavy,0,45,45.0,7,398
heavy,0,45,45.0,7,399
heavy,0,45,45.0,8,400
heavy,0,45,45.0,10,401
heavy,0,45,45.0,10,402
heavy,0,45,45.0,14,403
heavy,0,45,45.0,14,404
heavy,0,45,45.0,14,405
heavy,0,45,45.0,15,406
heavy,0,46,46.0,3,407
heavy,0,46,46.0,6,408
heavy,0,46,46.0,10,409
heavy,0,46,46.0,10,410
heavy,0,47,47.0,4,411
heavy,0,47,47.0,8,412
heavy,0,47,47.0,8,413
heavy,0,48,48.0,0,414
heavy,0,48,48.0,5,415
heavy,0,48,48.0,7,416
heavy,0,48,48.0,10,417
heavy,0,48,48.0,10,418
heavy,0,48,48.0,10,419
heavy,0,48,48.0,11,420
heavy,0,48,48.0,13,421
heavy,0,48,48.0,16,422
heavy,0,48,48.0,17,423
heavy,0,48,48.0,17,424
heavy,0,49,49.0,0,425
heavy,0,49,49.0,3,426
heavy,0,49,49.0,3,427
heavy,0,49,49.0,5,428
heavy,0,49,49.0,7,429
heavy,0,49,49.0,13,430
heavy,0,49,49.0,15,431
heavy,0,50,50.0,6,432
heavy,0,51,51.0,1,433
heavy,0,51,51.0,2,434
heavy,0,51,51.0,3,435
heavy,0,51,51.0,6,436
heavy,0,51,51.0,6,437
heavy,0,51,51.0,9,438
heavy,0,51,51.0,10,439
heavy,0,51,51.0,10,440
heavy,0,51,51.0,11,441
heavy,0,51,51.0,13,442
heavy,0,51,51.0,14,443
heavy,0,51,51.0,17,444
heavy,0,52,52.0,0,445
heavy,0,52,52.0,0,446
heavy,0,52,52.0,4,447
heavy,0,52,52.0,6,448
heavy,0,52,52.0,8,449
heavy,0,52,52.0,9,450
heavy,0,52,52.0,10,451
heavy,0,52,52.0,10,452
heavy,0,52,52.0,11,453
heavy,0,52,52.0,12,454
heavy,0,52,52.0,16,455
heavy,0,53,53.0,3,456
heavy,0,53,53.0,8,457
heavy,0,53,53.0,10,458
heavy,0,53,53.0,14,459
heavy,0,53,53.0,15,460
heavy,0,53,53.0,17,461
heavy,0,53,53.0,17,462
heavy,0,54,54.0,6,463
heavy,0,54,54.0,8,464
heavy,0,54,54.0,9,465
heavy,0,54,54.0,10,466
heavy,0,54,54.0,12,467
heavy,0,54,54.0,13,468
heavy,0,54,54.0,17,469
heavy,0,54,54.0,17,470
heavy,0,55,55.0,0,471
heavy,0,55,55.0,1,472
heavy,0,55,55.0,2,473
heavy,0,55,55.0,5,474
heavy,0,55,55.0,6,475
heavy,0,55,55.0,7,476
heavy,0,55,55.0,7,477
heavy,0,55,55.0,8,478
heavy,0,55,55.0,12,479
heavy,0,55,55.0,17,480
heavy,0,56,56.0,0,481
heavy,0,56,56.0,0,482
heavy,0,56,56.0,0,483
heavy,0,56,56.0,0,484
heavy,0,56,56.0,2,485
heavy,0,56,56.0,10,486
heavy,0,56,56.0,13,487
heavy,0,56,56.0,17,488
heavy,0,57,57.0,0,489
heavy,0,57,57.0,4,490
heavy,0,57,57.0,5,491
heavy,0,57,57.0,13,492
heavy,0,57,57.0,14,493
heavy,0,57,57.0,15,494
heavy,0,57,57.0,17,495
heavy,0,57,57.0,17,496
heavy,0,57,57.0,17,497
heavy,0,58,58.0,10,498
heavy,0,58,58.0,10,499
heavy,0,58,58.0,14,500
heavy,0,58,58.0,15,501
heavy,0,58,58.0,15,502
heavy,0,59,59.0,0,503
heavy,0,59,59.0,6,504
heavy,0,59,59.0,7,505
heavy,0,59,59.0,8,506
heavy,0,59,59.0,8,507
heavy,0,59,59.0,9,508
heavy,0,59,59.0,11,509
heavy,0,59,59.0,13,510
heavy,0,59,59.0,14,511
heavy,0,59,59.0,15,512
heavy,0,59,59.0,15,513
heavy,0,59,59.0,15,514
heavy,0,59,59.0,15,515
heavy,0,60,60.0,4,516
heavy,0,60,60.0,12,517
heavy,0,60,60.0,15,518
heavy,0,60,60.0,17,519
heavy,0,61,61.0,3,520
heavy,0,61,61.0,3,521
heavy,0,61,61.0,5,522
heavy,0,61,61.0,8,523
heavy,0,61,61.0,11,524
heavy,0,61,61.0,15,525
heavy,0,61,61.0,15,526
heavy,0,61,61.0,16,527
heavy,0,61,61.0,17,528
heavy,0,62,62.0,0,529
heavy,0,62,62.0,2,530
heavy,0,62,62.0,6,531
heavy,0,62,62.0,8,532
heavy,0,62,62.0,12,533
heavy,0,62,62.0,14,534
heavy,0,62,62.0,16,535
heavy,0,63,63.0,0,536
heavy,0,63,63.0,3,537
heavy,0,63,63.0,5,538
heavy,0,63,63.0,6,539
heavy,0,63,63.0,8,540
heavy,0,63,63.0,10,541
heavy,0,63,63.0,11,542
heavy,0,63,63.0,11,543
heavy,0,63,63.0,12,544
heavy,0,63,63.0,14,545
heavy,0,64,64.0,4,546
heavy,0,64,64.0,4,547
heavy,0,64,64.0,5,548
heavy,0,64,64.0,6,549
heavy,0,64,64.0,6,550
heavy,0,64,64.0,11,551
heavy,0,64,64.0,15,552
heavy,0,64,64.0,15,553
heavy,0,64,64.0,16,554
heavy,0,65,65.0,6,555
heavy,0,65,65.0,8,556
heavy,0,65,65.0,10,557
heavy,0,65,65.0,13,558
heavy,0,65,65.0,17,559
heavy,0,66,66.0,0,560
heavy,0,66,66.0,4,561
heavy,0,66,66.0,4,562
heavy,0,66,66.0,6,563
heavy,0,66,66.0,6,564
heavy,0,66,66.0,9,565
heavy,0,66,66.0,10,566
heavy,0,66,66.0,14,567
heavy,0,66,66.0,15,568
heavy,0,66,66.0,16,569
heavy,0,66,66.0,17,570
heavy,0,67,67.0,5,571
heavy,0,67,67.0,5,572
heavy,0,67,67.0,6,573
heavy,0,67,67.0,9,574
heavy,0,67,67.0,15,575
heavy,0,68,68.0,1,576
heavy,0,68,68.0,4,577
heavy,0,68,68.0,5,578
heavy,0,68,68.0,6,579
heavy,0,68,68.0,6,580
heavy,0,68,68.0,7,581
heavy,0,68,68.0,9,582
heavy,0,68,68.0,10,583
heavy,0,68,68.0,10,584
heavy,0,68,68.0,11,585
heavy,0,68,68.0,12,586
heavy,0,68,68.0,15,587
heavy,0,68,68.0,15,588
heavy,0,69,69.0,1,589
heavy,0,69,69.0,6,590
heavy,0,69,69.0,12,591
heavy,0,69,69.0,16,592
heavy,0,70,70.0,0,593
heavy,0,70,70.0,4,594
heavy,0,70,70.0,5,595
heavy,0,70,70.0,9,596
heavy,0,70,70.0,13,597
heavy,0,70,70.0,14,598
heavy,0,70,70.0,15,599
heavy,0,70,70.0,15,600
heavy,0,70,70.0,16,601
heavy,0,71,71.0,0,602
heavy,0,71,71.0,4,603
heavy,0,71,71.0,4,604
heavy,0,71,71.0,4,605
heavy,0,71,71.0,4,606
heavy,0,71,71.0,6,607
heavy,0,71,71.0,6,608
heavy,0,71,71.0,6,609
heavy,0,71,71.0,10,610
heavy,0,71,71.0,15,611
heavy,0,71,71.0,17,612
heavy,0,72,72.0,0,613
heavy,0,72,72.0,0,614
heavy,0,72,72.0,2,615
heavy,0,72,72.0,5,616
heavy,0,72,72.0,10,617
heavy,0,72,72.0,10,618
heavy,0,72,72.0,10,619
heavy,0,72,72.0,16,620
heavy,0,72,72.0,17,621
heavy,0,73,73.0,4,622
heavy,0,73,73.0,6,623
heavy,0,73,73.0,15,624
heavy,0,73,73.0,15,625
heavy,0,73,73.0,16,626
heavy,0,74,74.0,0,627
heavy,0,74,74.0,0,628
heavy,0,74,74.0,4,629
heavy,0,74,74.0,8,630
heavy,0,74,74.0,10,631
heavy,0,74,74.0,10,632
heavy,0,74,74.0,10,633
heavy,0,74,74.0,12,634
heavy,0,74,74.0,15,635
heavy,0,74,74.0,17,636
heavy,0,75,75.0,2,637
heavy,0,75,75.0,7,638
heavy,0,75,75.0,15,639
heavy,0,75,75.0,16,640
heavy,0,76,76.0,5,641
heavy,0,76,76.0,6,642
heavy,0,76,76.0,9,643
heavy,0,77,77.0,6,644
heavy,0,77,77.0,7,645
heavy,0,77,77.0,8,646
heavy,0,77,77.0,8,647
heavy,0,77,77.0,8,648
heavy,0,77,77.0,10,649
heavy,0,77,77.0,10,650
heavy,0,77,77.0,11,651
heavy,0,77,77.0,15,652
heavy,0,77,77.0,15,653
heavy,0,77,77.0,15,654
heavy,0,77,77.0,16,655
heavy,0,77,77.0,17,656
heavy,0,78,78.0,0,657
heavy,0,78,78.0,0,658
heavy,0,78,78.0,3,659
heavy,0,78,78.0,3,660
heavy,0,78,78.0,10,661
heavy,0,78,78.0,12,662
heavy,0,78,78.0,14,663
heavy,0,78,78.0,14,664
heavy,0,78,78.0,14,665
heavy,0,78,78.0,15,666
heavy,0,78,78.0,17,667
heavy,0,78,78.0,17,668
heavy,0,79,79.0,1,669
heavy,0,79,79.0,5,670
heavy,0,79,79.0,6,671
heavy,0,79,79.0,8,672
heavy,0,79,79.0,10,673
heavy,0,79,79.0,10,674
heavy,0,79,79.0,10,675
heavy,0,79,79.0,16,676
heavy,0,79,79.0,16,677
heavy,0,80,80.0,0,678
heavy,0,80,80.0,2,679
heavy,0,80,80.0,2,680
heavy,0,80,80.0,2,681
heavy,0,80,80.0,4,682
heavy,0,80,80.0,6,683
heavy,0,80,80.0,6,684
heavy,0,80,80.0,8,685
heavy,0,80,80.0,9,686
heavy,0,80,80.0,10,687
heavy,0,80,80.0,13,688
heavy,0,80,80.0,14,689
heavy,0,80,80.0,15,690
heavy,0,81,81.0,2,691
heavy,0,81,81.0,2,692
heavy,0,81,81.0,3,693
heavy,0,81,81.0,4,694
heavy,0,81,81.0,7,695
heavy,0,81,81.0,8,696
heavy,0,81,81.0,14,697
heavy,0,81,81.0,14,698
heavy,0,82,82.0,7,699
heavy,0,82,82.0,7,700
heavy,0,82,82.0,8,701
heavy,0,82,82.0,15,702
heavy,0,82,82.0,15,703
heavy,0,82,82.0,16,704
heavy,0,83,83.0,1,705
heavy,0,83,83.0,7,706
heavy,0,83,83.0,7,707
heavy,0,83,83.0,8,708
heavy,0,83,83.0,9,709
heavy,0,83,83.0,12,710
heavy,0,83,83.0,15,711
heavy,0,84,84.0,0,712
heavy,0,84,84.0,4,713
heavy,0,84,84.0,4,714
heavy,0,84,84.0,5,715
heavy,0,84,84.0,5,716
heavy,0,84,84.0,7,717
heavy,0,84,84.0,7,718
heavy,0,84,84.0,10,719
heavy,0,84,84.0,11,720
heavy,0,84,84.0,14,721
heavy,0,84,84.0,14,722
heavy,0,84,84.0,16,723
heavy,0,85,85.0,0,724
heavy,0,85,85.0,4,725
heavy,0,85,85.0,6,726
heavy,0,85,85.0,11,727
heavy,0,85,85.0,13,728
heavy,0,85,85.0,14,729
heavy,0,85,85.0,15,730
heavy,0,85,85.0,15,731
heavy,0,86,86.0,0,732
heavy,0,86,86.0,1,733
heavy,0,86,86.0,1,734
heavy,0,86,86.0,3,735
heavy,0,86,86.0,8,736
heavy,0,86,86.0,10,737
heavy,0,86,86.0,10,738
heavy,0,86,86.0,12,739
heavy,0,86,86.0,15,740
heavy,0,86,86.0,17,741
heavy,0,87,87.0,4,742
heavy,0,87,87.0,4,743
heavy,0,87,87.0,6,744
heavy,0,87,87.0,8,745
heavy,0,87,87.0,8,746
heavy,0,87,87.0,12,747
heavy,0,87,87.0,12,748
heavy,0,87,87.0,15,749
heavy,0,88,88.0,0,750
heavy,0,88,88.0,0,751
heavy,0,88,88.0,3,752
heavy,0,88,88.0,5,753
heavy,0,88,88.0,7,754
heavy,0,88,88.0,9,755
heavy,0,88,88.0,12,756
heavy,0,88,88.0,13,757
heavy,0,88,88.0,15,758
heavy,0,89,89.0,0,759
heavy,0,89,89.0,2,760
heavy,0,89,89.0,3,761
heavy,0,89,89.0,4,762
heavy,0,89,89.0,5,763
heavy,0,89,89.0,7,764
heavy,0,89,89.0,10,765
heavy,0,89,89.0,13,766
heavy,0,89,89.0,13,767
heavy,0,90,90.0,1,768
heavy,0,90,90.0,7,769
heavy,0,90,90.0,8,770
heavy,0,90,90.0,10,771
heavy,0,90,90.0,10,772
heavy,0,90,90.0,16,773
heavy,0,91,91.0,1,774
heavy,0,91,91.0,4,775
heavy,0,91,91.0,5,776
heavy,0,91,91.0,7,777
heavy,0,91,91.0,8,778
heavy,0,91,91.0,8,779
heavy,0,91,91.0,9,780
heavy,0,92,92.0,4,781
heavy,0,92,92.0,4,782
heavy,0,92,92.0,6,783
heavy,0,92,92.0,7,784
heavy,0,92,92.0,9,785
heavy,0,92,92.0,17,786
heavy,0,93,93.0,0,787
heavy,0,93,93.0,0,788
heavy,0,93,93.0,6,789
heavy,0,93,93.0,10,790
heavy,0,93,93.0,10,791
heavy,0,93,93.0,17,792
heavy,0,94,94.0,3,793
heavy,0,94,94.0,6,794
heavy,0,94,94.0,7,795
heavy,0,94,94.0,8,796
heavy,0,94,94.0,15,797
heavy,0,94,94.0,15,798
heavy,0,94,94.0,15,799
heavy,0,94,94.0,15,800
heavy,0,94,94.0,16,801
heavy,0,95,95.0,3,802
heavy,0,95,95.0,6,803
heavy,0,95,95.0,8,804
heavy,0,95,95.0,8,805
heavy,0,95,95.0,8,806
heavy,0,95,95.0,10,807
heavy,0,96,96.0,5,808
heavy,0,96,96.0,6,809
heavy,0,96,96.0,14,810
heavy,0,97,97.0,0,811
heavy,0,97,97.0,0,812
heavy,0,97,97.0,0,813
heavy,0,97,97.0,4,814
heavy,0,97,97.0,5,815
heavy,0,97,97.0,6,816
heavy,0,97,97.0,7,817
heavy,0,97,97.0,9,818
heavy,0,97,97.0,12,819
heavy,0,97,97.0,13,820
heavy,0,97,97.0,13,821
heavy,0,97,97.0,14,822
heavy,0,97,97.0,15,823
heavy,0,98,98.0,3,824
heavy,0,98,98.0,7,825
heavy,0,98,98.0,10,826
heavy,0,98,98.0,10,827
heavy,0,98,98.0,10,828
heavy,0,98,98.0,13,829
heavy,0,98,98.0,14,830
heavy,0,98,98.0,15,831
heavy,0,98,98.0,16,832
heavy,0,98,98.0,16,833
heavy,0,99,99.0,4,834
heavy,0,99,99.0,8,835
heavy,0,99,99.0,10,836
heavy,0,99,99.0,15,837
heavy,0,99,99.0,15,838
heavy,0,99,99.0,15,839
heavy,0,99,99.0,17,840
