scenario,episode_id,t_slot,t_time,agent_id,task_id
light,0,195,195.0,15,119
light,0,196,196.0,0,120
light,0,199,199.0,10,121
light,0,200,200.0,16,122
light,0,200,200.0,17,123
light,0,202,202.0,1,124
light,0,202,202.0,1,125
light,0,206,206.0,17,126
light,0,208,208.0,8,127
light,0,209,209.0,7,128
light,0,210,210.0,1,129
light,0,210,210.0,15,130
light,0,211,211.0,15,131
light,0,216,216.0,4,132
light,0,221,221.0,17,133
light,0,222,222.0,8,134
light,0,222,222.0,8,135
light,0,222,222.0,13,136
light,0,223,223.0,6,137
light,0,224,224.0,1,138
light,0,224,224.0,8,139
light,0,224,224.0,14,140
light,0,226,226.0,15,141
light,0,228,228.0,10,142
light,0,231,231.0,15,143
light,0,232,232.0,14,144
light,0,235,235.0,12,145
light,0,243,243.0,15,146
light,0,244,244.0,13,147
light,0,244,244.0,15,148
light,0,245,245.0,10,149
light,0,245,245.0,17,150
light,0,246,246.0,1,151
light,0,246,246.0,6,152
light,0,246,246.0,13,153
light,0,247,247.0,13,154
light,0,263,263.0,12,155
light,0,265,265.0,3,156
light,0,265,265.0,15,157
light,0,266,266.0,15,158
light,0,266,266.0,17,159
light,0,267,267.0,5,160
light,0,268,268.0,11,161
light,0,269,269.0,10,162
light,0,271,271.0,10,163
light,0,271,271.0,15,164
light,0,281,281.0,8,165
light,0,285,285.0,8,166
light,0,286,286.0,17,167
light,0,287,287.0,8,168
light,0,287,287.0,10,169
light,0,288,288.0,4,170
light,0,288,288.0,8,171
light,0,290,290.0,17,172
light,0,293,293.0,12,173
light,0,295,295.0,17,174
light,0,296,296.0,10,175
light,0,296,296.0,13,176
light,0,298,298.0,10,177
light,0,303,303.0,10,178
light,0,304,304.0,1,179
light,0,305,305.0,12,180
light,0,307,307.0,14,181
light,0,308,308.0,7,182
light,0,310,310.0,12,183
light,0,315,315.0,15,184
light,0,318,318.0,9,185
light,0,319,319.0,2,186
light,0,320,320.0,8,187
light,0,321,321.0,4,188
light,0,321,321.0,16,189
light,0,322,322.0,9,190
light,0,325,325.0,12,191
light,0,327,327.0,9,192
light,0,327,327.0,17,193
light,0,328,328.0,8,194
light,0,328,328.0,15,195
light,0,329,329.0,13,196
light,0,330,330.0,1,197
light,0,330,330.0,3,198
light,0,330,330.0,11,199
light,0,333,333.0,5,200
light,0,336,336.0,4,201
light,0,338,338.0,11,202
light,0,342,342.0,1,203
light,0,344,344.0,6,204
light,0,346,346.0,14,205
light,0,349,349.0,8,206
light,0,350,350.0,1,207
light,0,353,353.0,7,208
light,0,357,357.0,6,209
light,0,358,358.0,2,210
light,0,360,360.0,8,211
light,0,361,361.0,2,212
light,0,361,361.0,3,213
light,0,362,362.0,4,214
light,0,363,363.0,2,215
light,0,365,365.0,1,216
light,0,366,366.0,1,217
light,0,370,370.0,11,218
light,0,374,374.0,4,219
light,0,375,375.0,8,220
light,0,377,377.0,7,221
light,0,377,377.0,9,222
light,0,379,379.0,13,223
light,0,382,382.0,7,224
light,0,382,382.0,7,225
light,0,382,382.0,15,226
light,0,383,383.0,7,227
light,0,383,383.0,13,228
light,0,383,383.0,14,229
light,0,385,385.0,11,230
light,0,385,385.0,11,231
light,0,385,385.0,16,232
light,0,387,387.0,1,233
light,0,388,388.0,14,234
light,0,388,388.0,15,235
light,0,392,392.0,4,236
light,0,393,393.0,1,237
light,0,393,393.0,14,238
light,0,396,396.0,15,239
light,0,399,399.0,13,240
light,0,400,400.0,1,241
light,0,400,400.0,4,242
light,0,401,401.0,13,243
light,0,407,407.0,2,244
light,0,408,408.0,1,245
light,0,409,409.0,9,246
light,0,414,414.0,14,247
light,0,418,418.0,9,248
light,0,419,419.0,16,249
light,0,420,420.0,9,250
light,0,420,420.0,15,251
light,0,420,420.0,17,252
light,0,421,421.0,10,253
light,0,422,422.0,0,254
light,0,422,422.0,12,255
light,0,427,427.0,4,256
light,0,427,427.0,9,257
light,0,428,428.0,11,258
light,0,428,428.0,14,259
light,0,431,431.0,14,260
light,0,432,432.0,8,261
light,0,435,435.0,7,262
light,0,435,435.0,13,263
light,0,443,443.0,1,264
light,0,446,446.0,1,265
light,0,446,446.0,8,266
light,0,447,447.0,10,267
light,0,449,449.0,2,268
light,0,449,449.0,11,269
light,0,451,451.0,1,270
light,0,452,452.0,5,271
light,0,452,452.0,14,272
light,0,454,454.0,11,273
light,0,456,456.0,12,274
light,0,458,458.0,17,275
light,0,460,460.0,16,276
light,0,461,461.0,11,277
light,0,462,462.0,8,278
light,0,462,462.0,12,279
light,0,463,463.0,17,280
light,0,464,464.0,2,281
light,0,465,465.0,1,282
light,0,465,465.0,2,283
light,0,472,472.0,11,284
light,0,473,473.0,9,285
light,0,474,474.0,11,286
light,0,475,475.0,10,287
light,0,475,475.0,11,288
light,0,476,476.0,6,289
light,0,481,481.0,10,290
light,0,481,481.0,17,291
light,0,488,488.0,5,292
light,0,491,491.0,1,293
light,0,493,493.0,12,294
light,0,499,499.0,6,295
light,0,499,499.0,16,296
light,0,502,502.0,4,297
light,0,503,503.0,5,298
light,0,506,506.0,6,299
light,0,509,509.0,2,300
light,0,509,509.0,6,301
light,0,509,509.0,10,302
light,0,510,510.0,9,303
light,0,512,512.0,10,304
light,0,512,512.0,11,305
light,0,512,512.0,16,306
light,0,513,513.0,11,307
light,0,516,516.0,3,308
light,0,518,518.0,3,309
light,0,523,523.0,8,310
light,0,523,523.0,14,311
light,0,525,525.0,2,312
light,0,526,526.0,15,313
light,0,531,531.0,4,314
light,0,534,534.0,14,315
light,0,538,538.0,15,316
light,0,541,541.0,12,317
light,0,541,541.0,15,318
light,0,542,542.0,13,319
light,0,546,546.0,9,320
light,0,551,551.0,5,321
light,0,552,552.0,10,322
light,0,553,553.0,0,323
light,0,553,553.0,10,324
light,0,554,554.0,9,325
light,0,554,554.0,10,326
light,0,554,554.0,11,327
light,0,555,555.0,14,328
light,0,556,556.0,0,329
light,0,557,557.0,6,330
light,0,558,558.0,7,331
light,0,558,558.0,10,332
light,0,564,564.0,9,333
light,0,565,565.0,4,334
light,0,566,566.0,10,335
light,0,567,567.0,15,336
light,0,569,569.0,7,337
light,0,569,569.0,9,338
light,0,571,571.0,1,339
light,0,571,571.0,10,340
light,0,572,572.0,7,341
light,0,572,572.0,13,342
light,0,573,573.0,13,343
light,0,576,576.0,4,344
light,0,576,576.0,10,345
light,0,577,577.0,6,346
light,0,577,577.0,7,347
light,0,577,577.0,9,348
light,0,579,579.0,12,349
light,0,582,582.0,3,350
light,0,585,585.0,15,351
light,0,585,585.0,16,352
light,0,586,586.0,2,353
light,0,588,588.0,3,354
light,0,589,589.0,10,355
light,0,590,590.0,11,356
light,0,591,591.0,15,357
light,0,591,591.0,15,358
light,0,592,592.0,14,359
light,0,593,593.0,6,360
light,0,602,602.0,16,361
light,0,603,603.0,16,362
light,0,608,608.0,11,363
light,0,610,610.0,10,364
light,0,611,611.0,0,365
light,0,612,612.0,8,366
light,0,614,614.0,13,367
light,0,617,617.0,10,368
light,0,619,619.0,5,369
light,0,619,619.0,12,370
light,0,622,622.0,5,371
light,0,624,624.0,16,372
light,0,628,628.0,4,373
light,0,635,635.0,4,374
light,0,640,640.0,14,375
light,0,641,641.0,13,376
light,0,642,642.0,8,377
light,0,643,643.0,4,378
light,0,643,643.0,16,379
light,0,645,645.0,8,380
light,0,646,646.0,11,381
light,0,656,656.0,1,382
light,0,656,656.0,6,383
light,0,656,656.0,12,384
light,0,658,658.0,15,385
light,0,659,659.0,8,386
light,0,659,659.0,17,387
light,0,664,664.0,9,388
light,0,666,666.0,1,389
light,0,666,666.0,4,390
light,0,668,668.0,2,391
light,0,671,671.0,15,392
light,0,675,675.0,6,393
light,0,677,677.0,4,394
light,0,677,677.0,6,395
light,0,683,683.0,9,396
light,0,683,683.0,15,397
light,0,687,687.0,14,398
light,0,689,689.0,3,399
light,0,690,690.0,15,400
light,0,691,691.0,9,401
light,0,694,694.0,14,402
light,0,697,697.0,11,403
light,0,698,698.0,0,404
light,0,698,698.0,8,405
light,0,699,699.0,16,406
light,0,701,701.0,3,407
light,0,701,701.0,10,408
light,0,704,704.0,0,409
light,0,707,707.0,1,410
light,0,716,716.0,2,411
light,0,716,716.0,3,412
light,0,717,717.0,9,413
light,0,718,718.0,3,414
light,0,718,718.0,15,415
light,0,720,720.0,10,416
light,0,721,721.0,10,417
light,0,722,722.0,10,418
light,0,723,723.0,1,419
light,0,723,723.0,11,420
light,0,725,725.0,2,421
light,0,725,725.0,3,422
light,0,726,726.0,0,423
light,0,726,726.0,4,424
light,0,729,729.0,2,425
light,0,732,732.0,4,426
light,0,733,733.0,12,427
light,0,735,735.0,9,428
light,0,747,747.0,11,429
light,0,747,747.0,15,430
light,0,749,749.0,11,431
light,0,749,749.0,12,432
light,0,753,753.0,12,433
light,0,753,753.0,14,434
light,0,754,754.0,14,435
light,0,755,755.0,5,436
light,0,756,756.0,10,437
light,0,757,757.0,4,438
light,0,760,760.0,15,439
light,0,761,761.0,5,440
light,0,763,763.0,11,441
light,0,766,766.0,10,442
light,0,768,768.0,8,443
light,0,772,772.0,14,444
light,0,773,773.0,13,445
light,0,776,776.0,3,446
light,0,777,777.0,4,447
light,0,778,778.0,14,448
light,0,779,779.0,14,449
light,0,783,783.0,12,450
light,0,783,783.0,14,451
light,0,784,784.0,14,452
light,0,786,786.0,9,453
light,0,789,789.0,5,454
light,0,790,790.0,9,455
light,0,791,791.0,5,456
light,0,792,792.0,3,457
light,0,792,792.0,10,458
light,0,793,793.0,7,459
light,0,793,793.0,16,460
light,0,794,794.0,17,461
light,0,795,795.0,6,462
light,0,795,795.0,13,463
light,0,797,797.0,0,464
light,0,798,798.0,8,465
light,0,798,798.0,14,466
light,0,799,799.0,14,467
light,0,801,801.0,11,468
light,0,803,803.0,7,469
light,0,803,803.0,9,470
light,0,803,803.0,11,471
light,0,811,811.0,8,472
light,0,811,811.0,16,473
light,0,813,813.0,16,474
light,0,817,817.0,1,475
light,0,817,817.0,8,476
light,0,820,820.0,1,477
light,0,820,820.0,11,478
light,0,821,821.0,6,479
light,0,821,821.0,8,480
light,0,821,821.0,9,481
light,0,827,827.0,3,482
light,0,829,829.0,10,483
light,0,832,832.0,10,484
light,0,833,833.0,11,485
light,0,833,833.0,13,486
light,0,836,836.0,0,487
light,0,836,836.0,15,488
light,0,839,839.0,11,489
light,0,841,841.0,8,490
light,0,841,841.0,10,491
light,0,842,842.0,17,492
light,0,843,843.0,7,493
light,0,843,843.0,16,494
light,0,844,844.0,12,495
light,0,844,844.0,13,496
light,0,846,846.0,12,497
light,0,848,848.0,11,498
light,0,848,848.0,12,499
light,0,849,849.0,17,500
light,0,851,851.0,16,501
light,0,855,855.0,4,502
light,0,857,857.0,4,503
light,0,858,858.0,7,504
light,0,858,858.0,15,505
light,0,859,859.0,5,506
light,0,859,859.0,8,507
light,0,864,864.0,10,508
light,0,877,877.0,4,509
light,0,877,877.0,5,510
light,0,882,882.0,11,511
light,0,883,883.0,2,512
light,0,884,884.0,7,513
light,0,886,886.0,1,514
light,0,886,886.0,12,515
light,0,887,887.0,3,516
light,0,887,887.0,13,517
light,0,889,889.0,0,518
light,0,890,890.0,8,519
light,0,893,893.0,10,520
light,0,894,894.0,5,521
light,0,895,895.0,1,522
light,0,896,896.0,13,523
light,0,900,900.0,6,524
light,0,904,904.0,9,525
light,0,906,906.0,8,526
light,0,907,907.0,15,527
light,0,910,910.0,4,528
light,0,911,911.0,8,529
light,0,912,912.0,8,530
light,0,913,913.0,15,531
light,0,916,916.0,6,532
light,0,917,917.0,4,533
light,0,921,921.0,8,534
light,0,924,924.0,2,535
light,0,926,926.0,15,536
light,0,931,931.0,1,537
light,0,934,934.0,0,538
light,0,939,939.0,4,539
light,0,939,939.0,9,540
light,0,941,941.0,16,541
light,0,945,945.0,6,542
light,0,949,949.0,4,543
light,0,949,949.0,7,544
light,0,954,954.0,12,545
light,0,955,955.0,17,546
light,0,963,963.0,3,547
light,0,965,965.0,17,548
light,0,968,968.0,10,549
light,0,968,968.0,12,550
light,0,971,971.0,11,551
light,0,972,972.0,12,552
light,0,973,973.0,11,553
light,0,974,974.0,2,554
light,0,977,977.0,2,555
light,0,978,978.0,11,556
light,0,978,978.0,15,557
light,0,984,984.0,6,558
light,0,988,988.0,0,559
light,0,988,988.0,15,560
light,0,990,990.0,17,561
light,0,991,991.0,13,562
light,0,996,996.0,1,563
light,0,996,996.0,4,564
light,0,999,999.0,10,565
light,0,1001,1001.0,9,566
light,0,1002,1002.0,8,567
light,0,1003,1003.0,3,568
light,0,1004,1004.0,4,569
light,0,1005,1005.0,16,570
light,0,1006,1006.0,10,571
light,0,1014,1014.0,4,572
light,0,1014,1014.0,14,573
light,0,1015,1015.0,10,574
light,0,1016,1016.0,0,575
light,0,1016,1016.0,3,576
light,0,1018,1018.0,3,577
light,0,1018,1018.0,7,578
light,0,1021,1021.0,2,579
light,0,1025,1025.0,6,580
light,0,1025,1025.0,15,581
light,0,1026,1026.0,11,582
light,0,1028,1028.0,16,583
light,0,1029,1029.0,11,584
light,0,1045,1045.0,6,585
light,0,1045,1045.0,10,586
light,0,1046,1046.0,15,587
light,0,1047,1047.0,10,588
light,0,1051,1051.0,11,589
light,0,1053,1053.0,6,590
light,0,1056,1056.0,15,591
light,0,1060,1060.0,15,592
light,0,1061,1061.0,1,593
light,0,1063,1063.0,9,594
light,0,1066,1066.0,3,595
light,0,1070,1070.0,13,596
light,0,1072,1072.0,12,597
light,0,1076,1076.0,11,598
light,0,1079,1079.0,13,599
light,0,1083,1083.0,11,600
light,0,1084,1084.0,8,601
light,0,1085,1085.0,17,602
light,0,1086,1086.0,7,603
light,0,1089,1089.0,10,604
light,0,1090,1090.0,8,605
light,0,1091,1091.0,1,606
light,0,1091,1091.0,2,607
light,0,1091,1091.0,17,608
light,0,1098,1098.0,7,609
light,0,1098,1098.0,10,610
light,0,1099,1099.0,11,611
light,0,1099,1099.0,17,612
light,0,1103,1103.0,10,613
light,0,1103,1103.0,13,614
light,0,1105,1105.0,10,615
light,0,1105,1105.0,11,616
light,0,1109,1109.0,4,617
light,0,1111,1111.0,1,618
light,0,1113,1113.0,10,619
light,0,1113,1113.0,12,620
light,0,1114,1114.0,8,621
light,0,1116,1116.0,9,622
light,0,1120,1120.0,7,623
light,0,1121,1121.0,17,624
light,0,1122,1122.0,0,625
light,0,1122,1122.0,7,626
light,0,1125,1125.0,9,627
light,0,1126,1126.0,6,628
light,0,1127,1127.0,3,629
light,0,1135,1135.0,8,630
light,0,1136,1136.0,7,631
light,0,1136,1136.0,9,632
light,0,1137,1137.0,15,633
light,0,1138,1138.0,14,634
light,0,1139,1139.0,5,635
light,0,1139,1139.0,9,636
light,0,1141,1141.0,10,637
light,0,1141,1141.0,15,638
light,0,1142,1142.0,9,639
light,0,1143,1143.0,1,640
light,0,1144,1144.0,9,641
light,0,1145,1145.0,0,642
light,0,1151,1151.0,1,643
light,0,1151,1151.0,11,644
light,0,1152,1152.0,17,645
light,0,1153,1153.0,1,646
light,0,1153,1153.0,10,647
light,0,1153,1153.0,14,648
light,0,1155,1155.0,12,649
light,0,1157,1157.0,3,650
light,0,1157,1157.0,14,651
light,0,1164,1164.0,9,652
light,0,1166,1166.0,17,653
light,0,1168,1168.0,0,654
light,0,1168,1168.0,8,655
light,0,1168,1168.0,13,656
light,0,1169,1169.0,7,657
light,0,1169,1169.0,9,658
light,0,1172,1172.0,11,659
light,0,1177,1177.0,3,660
light,0,1177,1177.0,5,661
light,0,1178,1178.0,4,662
light,0,1178,1178.0,7,663
light,0,1179,1179.0,2,664
light,0,1181,1181.0,4,665
light,0,1183,1183.0,8,666
light,0,1184,1184.0,7,667
light,0,1185,1185.0,10,668
light,0,1186,1186.0,11,669
light,0,1186,1186.0,13,670
light,0,1189,1189.0,1,671
light,0,1189,1189.0,17,672
light,0,1191,1191.0,17,673
light,0,1192,1192.0,10,674
light,0,1192,1192.0,12,675
light,0,1194,1194.0,11,676
light,0,1197,1197.0,0,677
light,0,1199,1199.0,5,678
light,0,1201,1201.0,13,679
light,0,1202,1202.0,2,680
light,0,1206,1206.0,15,681
light,0,1209,1209.0,9,682
light,0,1209,1209.0,13,683
light,0,1210,1210.0,16,684
light,0,1217,1217.0,13,685
light,0,1221,1221.0,12,686
light,0,1223,1223.0,6,687
light,0,1224,1224.0,14,688
light,0,1225,1225.0,1,689
light,0,1228,1228.0,0,690
light,0,1230,1230.0,8,691
light,0,1230,1230.0,14,692
light,0,1230,1230.0,17,693
light,0,1235,1235.0,1,694
light,0,1236,1236.0,2,695
light,0,1236,1236.0,14,696
light,0,1238,1238.0,3,697
light,0,1238,1238.0,17,698
light,0,1242,1242.0,16,699
light,0,1244,1244.0,10,700
light,0,1245,1245.0,4,701
light,0,1246,1246.0,15,702
light,0,1247,1247.0,13,703
light,0,1251,1251.0,11,704
light,0,1252,1252.0,10,705
light,0,1253,1253.0,7,706
light,0,1255,1255.0,15,707
light,0,1256,1256.0,13,708
light,0,1257,1257.0,3,709
light,0,1260,1260.0,16,710
light,0,1261,1261.0,7,711
light,0,1264,1264.0,3,712
light,0,1266,1266.0,15,713
light,0,1268,1268.0,4,714
light,0,1271,1271.0,1,715
light,0,1271,1271.0,15,716
light,0,1275,1275.0,13,717
light,0,1277,1277.0,14,718
light,0,1277,1277.0,17,719
light,0,1278,1278.0,9,720
light,0,1281,1281.0,2,721
light,0,1281,1281.0,7,722
light,0,1282,1282.0,12,723
light,0,1283,1283.0,4,724
light,0,1284,1284.0,3,725
light,0,1284,1284.0,9,726
light,0,1287,1287.0,6,727
light,0,1292,1292.0,3,728
light,0,1294,1294.0,2,729
light,0,1294,1294.0,8,730
light,0,1299,1299.0,10,731
light,0,1299,1299.0,15,732
light,0,1302,1302.0,2,733
light,0,1303,1303.0,0,734
light,0,1303,1303.0,8,735
light,0,1305,1305.0,4,736
light,0,1310,1310.0,12,737
light,0,1311,1311.0,3,738
light,0,1312,1312.0,1,739
light,0,1312,1312.0,16,740
light,0,1318,1318.0,1,741
light,0,1318,1318.0,9,742
light,0,1320,1320.0,10,743
light,0,1321,1321.0,1,744
light,0,1321,1321.0,17,745
light,0,1323,1323.0,8,746
light,0,1324,1324.0,11,747
light,0,1325,1325.0,17,748
light,0,1326,1326.0,14,749
light,0,1327,1327.0,4,750
light,0,1328,1328.0,8,751
light,0,1332,1332.0,6,752
light,0,1333,1333.0,7,753
light,0,1334,1334.0,3,754
light,0,1335,1335.0,10,755
light,0,1335,1335.0,13,756
light,0,1336,1336.0,7,757
light,0,1338,1338.0,2,758
light,0,1338,1338.0,4,759
light,0,1338,1338.0,17,760
light,0,1339,1339.0,4,761
light,0,1339,1339.0,7,762
light,0,1344,1344.0,11,763
light,0,1346,1346.0,15,764
light,0,1348,1348.0,12,765
light,0,1349,1349.0,1,766
light,0,1349,1349.0,11,767
light,0,1357,1357.0,6,768
light,0,1357,1357.0,10,769
light,0,1357,1357.0,15,770
light,0,1358,1358.0,12,771
light,0,1361,1361.0,10,772
light,0,1362,1362.0,8,773
light,0,1362,1362.0,14,774
light,0,1363,1363.0,15,775
light,0,1364,1364.0,13,776
light,0,1367,1367.0,1,777
light,0,1367,1367.0,11,778
light,0,1368,1368.0,9,779
light,0,1368,1368.0,11,780
light,0,1371,1371.0,2,781
light,0,1372,1372.0,9,782
light,0,1373,1373.0,9,783
light,0,1374,1374.0,17,784
light,0,1376,1376.0,1,785
light,0,1376,1376.0,2,786
light,0,1376,1376.0,9,787
light,0,1376,1376.0,14,788
light,0,1379,1379.0,13,789
light,0,1381,1381.0,4,790
light,0,1381,1381.0,17,791
light,0,1385,1385.0,1,792
light,0,1385,1385.0,6,793
light,0,1387,1387.0,12,794
light,0,1389,1389.0,17,795
light,0,1393,1393.0,17,796
light,0,1394,1394.0,10,797
light,0,1398,1398.0,6,798
light,0,1398,1398.0,9,799
light,0,1400,1400.0,4,800
light,0,1401,1401.0,6,801
light,0,1402,1402.0,10,802
light,0,1405,1405.0,9,803
light,0,1406,1406.0,14,804
light,0,1407,1407.0,15,805
light,0,1409,1409.0,13,806
light,0,1410,1410.0,7,807
light,0,1411,1411.0,3,808
light,0,1413,1413.0,3,809
light,0,1416,1416.0,9,810
light,0,1416,1416.0,11,811
light,0,1417,1417.0,16,812
light,0,1418,1418.0,1,813
light,0,1418,1418.0,4,814
light,0,1420,1420.0,1,815
light,0,1420,1420.0,3,816
light,0,1420,1420.0,9,817
light,0,1423,1423.0,9,818
light,0,1423,1423.0,13,819
light,0,1425,1425.0,9,820
light,0,1427,1427.0,4,821
light,0,1427,1427.0,16,822
light,0,1428,1428.0,2,823
light,0,1430,1430.0,3,824
light,0,1431,1431.0,13,825
light,0,1432,1432.0,4,826
light,0,1432,1432.0,9,827
light,0,1434,1434.0,6,828
light,0,1434,1434.0,9,829
light,0,1434,1434.0,15,830
light,0,1437,1437.0,1,831
light,0,1438,1438.0,4,832
light,0,1439,1439.0,10,833
light,0,1443,1443.0,7,834
light,0,1443,1443.0,15,835
light,0,1444,1444.0,4,836
light,0,1444,1444.0,12,837
light,0,1445,1445.0,5,838
light,0,1445,1445.0,17,839
light,0,1448,1448.0,15,840
light,0,1452,1452.0,0,841
light,0,1454,1454.0,4,842
light,0,1456,1456.0,9,843
light,0,1457,1457.0,3,844
light,0,1458,1458.0,3,845
light,0,1460,1460.0,2,846
light,0,1460,1460.0,12,847
light,0,1460,1460.0,15,848
light,0,1468,1468.0,4,849
light,0,1472,1472.0,6,850
light,0,1473,1473.0,11,851
light,0,1473,1473.0,16,852
light,0,1474,1474.0,15,853
light,0,1477,1477.0,9,854
light,0,1480,1480.0,15,855
light,0,1484,1484.0,3,856
light,0,1487,1487.0,10,857
light,0,1489,1489.0,15,858
light,0,1490,1490.0,2,859
light,0,1490,1490.0,7,860
light,0,1491,1491.0,9,861
light,0,1491,1491.0,15,862
light,0,1495,1495.0,12,863
light,0,1500,1500.0,6,864
light,0,1501,1501.0,15,865
light,0,1505,1505.0,5,866
light,0,1511,1511.0,9,867
light,0,1513,1513.0,2,868
light,0,1515,1515.0,0,869
light,0,1516,1516.0,2,870
light,0,1517,1517.0,6,871
light,0,1519,1519.0,11,872
light,0,1519,1519.0,15,873
light,0,1521,1521.0,0,874
light,0,1521,1521.0,11,875
light,0,1527,1527.0,7,876
light,0,1530,1530.0,12,877
light,0,1531,1531.0,10,878
light,0,1536,1536.0,9,879
light,0,1536,1536.0,9,880
light,0,1536,1536.0,16,881
light,0,1537,1537.0,4,882
light,0,1537,1537.0,13,883
light,0,1539,1539.0,2,884
light,0,1539,1539.0,7,885
light,0,1540,1540.0,2,886
light,0,1540,1540.0,3,887
light,0,1540,1540.0,16,888
light,0,1542,1542.0,11,889
light,0,1544,1544.0,15,890
light,0,1547,1547.0,4,891
light,0,1547,1547.0,6,892
light,0,1547,1547.0,16,893
light,0,1549,1549.0,1,894
light,0,1551,1551.0,9,895
light,0,1551,1551.0,9,896
light,0,1554,1554.0,6,897
light,0,1554,1554.0,15,898
light,0,1556,1556.0,3,899
light,0,1565,1565.0,4,900
light,0,1567,1567.0,0,901
light,0,1567,1567.0,3,902
light,0,1569,1569.0,15,903
light,0,1572,1572.0,8,904
light,0,1573,1573.0,10,905
light,0,1574,1574.0,15,906
light,0,1575,1575.0,9,907
light,0,1580,1580.0,3,908
light,0,1581,1581.0,16,909
light,0,1582,1582.0,3,910
light,0,1582,1582.0,4,911
light,0,1582,1582.0,10,912
light,0,1583,1583.0,1,913
light,0,1583,1583.0,7,914
light,0,1585,1585.0,17,915
light,0,1586,1586.0,11,916
light,0,1587,1587.0,11,917
light,0,1590,1590.0,1,918
light,0,1593,1593.0,15,919
light,0,1597,1597.0,6,920
light,0,1597,1597.0,17,921
light,0,1598,1598.0,4,922
light,0,1598,1598.0,6,923
light,0,1600,1600.0,11,924
light,0,1600,1600.0,17,925
light,0,1602,1602.0,3,926
light,0,1604,1604.0,10,927
light,0,1607,1607.0,13,928
light,0,1608,1608.0,4,929
light,0,1608,1608.0,16,930
light,0,1611,1611.0,2,931
light,0,1611,1611.0,10,932
light,0,1611,1611.0,14,933
light,0,1612,1612.0,11,934
light,0,1619,1619.0,14,935
light,0,1621,1621.0,2,936
light,0,1625,1625.0,12,937
light,0,1629,1629.0,10,938
light,0,1631,1631.0,17,939
light,0,1639,1639.0,3,940
light,0,1641,1641.0,6,941
